# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
2.511886431509582138e+10 1.874643490650674260e-01 1.818699028509653814e-01 1.926560304330600382e-01 1.777995171999035007e-01 1.967710681214022150e-01 1.766034144524103455e-01 1.992746951883348772e-01
3.162277660168379211e+10 1.976373051896202215e-01 1.917971143304495196e-01 2.026829544189149568e-01 1.869091089008889095e-01 2.063239305876682361e-01 1.817042864938318847e-01 2.079577571669633529e-01
3.981071705534969330e+10 2.088600993614732615e-01 2.041038442015058463e-01 2.127310734191971142e-01 1.996943183389860155e-01 2.194026390955290673e-01 1.980392529077571184e-01 2.206358019429192074e-01
5.011872336272734833e+10 2.232632410951449764e-01 2.190307639476554158e-01 2.291714808772063183e-01 2.157753998955382335e-01 2.322464230724176071e-01 2.108788911777665087e-01 2.345934987094833724e-01
6.309573444801942444e+10 2.376245797807228222e-01 2.336994531667064834e-01 2.423382706657144781e-01 2.303297146216076452e-01 2.472489298229277876e-01 2.272314516341187307e-01 2.484521719729495259e-01
7.943282347242822266e+10 2.517898990363056644e-01 2.460142532670802074e-01 2.578270509866401605e-01 2.400074806191611898e-01 2.629537763161123864e-01 2.345812905687529870e-01 2.670286093592983412e-01
1.000000000000000000e+11 2.657755122482639010e-01 2.572897132423996869e-01 2.713598760305848123e-01 2.519916403181938769e-01 2.747285929202856192e-01 2.454144849106293103e-01 2.763839102862457042e-01
1.258925411794166107e+11 2.750503315827588224e-01 2.699268028334189662e-01 2.817445627600194680e-01 2.653251947010364376e-01 2.868488066164092687e-01 2.588295852287511023e-01 2.896975368502645032e-01
1.584893192461117249e+11 2.819807940404823743e-01 2.747842941573899189e-01 2.890926779847009520e-01 2.683373288992479955e-01 2.955942026029898528e-01 2.655536860084921624e-01 2.984672102317743603e-01
1.995262314968882751e+11 2.887899379903920982e-01 2.813634616156658885e-01 2.963346289153250268e-01 2.718502891602538329e-01 3.039979913381625209e-01 2.669259427122121497e-01 3.126154583217762850e-01
2.511886431509582214e+11 2.942232449111646941e-01 2.864267593441318094e-01 3.030898468289053849e-01 2.770386231658688025e-01 3.110044669880167589e-01 2.756685139322073153e-01 3.141278257377612126e-01
3.162277660168379517e+11 2.989221243157764163e-01 2.874442649389902238e-01 3.081577153252270107e-01 2.807524635203258456e-01 3.158789124717369390e-01 2.758529919437537892e-01 3.219853841280003182e-01
3.981071705534969482e+11 3.014961730224103853e-01 2.907493944229233018e-01 3.118414588620542216e-01 2.814805282923766860e-01 3.200260580325654525e-01 2.763438646195018333e-01 3.236262065380384190e-01
5.011872336272714844e+11 3.012268980049877531e-01 2.902261745379680069e-01 3.112997221029899508e-01 2.811107363573729367e-01 3.252258285541717031e-01 2.766937295681407005e-01 3.323191261111552164e-01
6.309573444801943359e+11 3.027973716896620315e-01 2.880755293100102365e-01 3.155936009553813593e-01 2.772873054698411499e-01 3.245868305043823066e-01 2.660231219460976182e-01 3.317120693486331207e-01
7.943282347242821045e+11 2.952555820971817235e-01 2.824151673242724092e-01 3.092553828446873432e-01 2.648853030493678595e-01 3.234457699841797873e-01 2.588490471973217133e-01 3.332547088572379024e-01
1.000000000000000000e+12 2.854584824119109632e-01 2.647288315445773810e-01 3.010081797739745935e-01 2.527164243684125733e-01 3.116529210945643835e-01 2.393359251823009570e-01 3.153288416389360416e-01
1.258925411794166260e+12 2.663805929958911189e-01 2.457202450024050522e-01 2.838044971006695727e-01 2.211406210858533616e-01 3.024839070684385289e-01 2.118977033812110555e-01 3.085203025331680893e-01
1.584893192461110840e+12 2.476717019123180208e-01 2.297683619612265193e-01 2.720316650246272783e-01 2.084664256195489784e-01 2.860376742961321939e-01 1.855393970479430887e-01 3.001827869328071441e-01
1.995262314968882812e+12 2.329277779134018567e-01 2.079810549758157046e-01 2.532972390867563872e-01 1.854827458046030553e-01 2.763498824874600079e-01 1.689384848001548034e-01 2.854271125802130826e-01
2.511886431509582031e+12 2.152818190716012103e-01 1.831587441462548815e-01 2.432845444487720665e-01 1.616850872399825667e-01 2.592528799759716285e-01 1.166043019772560890e-01 3.030545335157716069e-01
3.162277660168379395e+12 1.913239619636936117e-01 1.528779056966483307e-01 2.221354092860377549e-01 1.093700432060540351e-01 2.529177466820766162e-01 9.415839905034753543e-02 2.732447160323323576e-01
3.981071705534969238e+12 1.749306757587264782e-01 1.288191867700129167e-01 2.065023096318023554e-01 8.456003213374706229e-02 2.389456440531264603e-01 4.564253052088530077e-02 2.564537133466430752e-01
5.011872336272714844e+12 1.589238717459847683e-01 1.057033022652296983e-01 2.051168528052599582e-01 6.396380530144231413e-02 2.537964058603998097e-01 5.381797424688765374e-02 2.677169400522486642e-01
6.309573444801942383e+12 1.824364483102053347e-01 1.026636176049565835e-01 2.377069853948628464e-01 5.297405222449827478e-02 2.863054659320703466e-01 4.958826610157385933e-02 3.145181232855356335e-01
7.943282347242821289e+12 2.026490935489971279e-01 1.454365343499729735e-01 2.590613405083332932e-01 6.542489515115013088e-02 2.968883277349419481e-01 6.075266907710987277e-03 3.025101724827673477e-01
1.000000000000000000e+13 2.566515748553920284e-01 1.476879624824792570e-01 3.232235896411771447e-01 6.047085943223822618e-02 4.137637061253346960e-01 2.366023105435433732e-02 4.705500149214431049e-01
