# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -3.921495610737117388e-01 -3.944384125703259136e-01 -3.897648561262376798e-01 -3.966449155604998555e-01 -3.878920616054242210e-01 -3.970669689686345261e-01 -3.855939245654292358e-01
1.258925411794166107e+11 -3.939930494992867627e-01 -3.961458073822366477e-01 -3.914476270541249470e-01 -3.976540727897959204e-01 -3.891977165950924467e-01 -4.001617394821988527e-01 -3.886338266152825072e-01
1.584893192461110840e+11 -3.960739674581550407e-01 -3.979949627010745949e-01 -3.941596730200334076e-01 -3.996120096650330744e-01 -3.917194453765631135e-01 -4.003184297306603967e-01 -3.909218410026190638e-01
1.995262314968882751e+11 -3.983508094653879783e-01 -3.998823977325537404e-01 -3.963172024481743660e-01 -4.024387888252926593e-01 -3.938400867540319261e-01 -4.032568725721690783e-01 -3.914413138541265047e-01
2.511886431509582214e+11 -4.015304462449184042e-01 -4.043340954316529956e-01 -3.989648529149451561e-01 -4.080742310397019734e-01 -3.971057666016768462e-01 -4.090966813572296523e-01 -3.956221338252781661e-01
3.162277660168379517e+11 -4.052431402334316646e-01 -4.078884597486928110e-01 -4.032360965827763155e-01 -4.095193858230199435e-01 -4.003692732224786166e-01 -4.129985915240048655e-01 -4.002073083738243442e-01
3.981071705534969482e+11 -4.091617101873475937e-01 -4.129646115038050902e-01 -4.062578178098791293e-01 -4.157724256775980898e-01 -4.040079501709502585e-01 -4.163950778093528093e-01 -4.019367410911767746e-01
5.011872336272714844e+11 -4.127370325505306248e-01 -4.168854310026190446e-01 -4.092403607201111626e-01 -4.194376430992854399e-01 -4.064534560976506006e-01 -4.218043105018025041e-01 -4.050039335656126505e-01
6.309573444801943359e+11 -4.156250689394722087e-01 -4.195990161358025827e-01 -4.119392250717239246e-01 -4.218268589757119269e-01 -4.088484422555206388e-01 -4.224019630654192170e-01 -4.078892692347362847e-01
7.943282347242821045e+11 -4.188558883399421395e-01 -4.229897654204676227e-01 -4.144270736211104755e-01 -4.277984704189351506e-01 -4.108609099358672134e-01 -4.312594734254368567e-01 -4.080452786538529275e-01
1.000000000000000000e+12 -4.210306889352525284e-01 -4.255723103818501718e-01 -4.169359023629467531e-01 -4.296715050978378581e-01 -4.114524811899653023e-01 -4.312948006775728649e-01 -4.090021238652665758e-01
1.258925411794166260e+12 -4.236916185571135696e-01 -4.301095269812297839e-01 -4.181877258714794543e-01 -4.343206766360354631e-01 -4.140501463575561036e-01 -4.361760231526213283e-01 -4.097891198834368032e-01
1.584893192461110840e+12 -4.287192525962616463e-01 -4.343112768625487230e-01 -4.226595798678458582e-01 -4.375162796705930335e-01 -4.163857256251922712e-01 -4.409042699113038255e-01 -4.099590122729078745e-01
1.995262314968882812e+12 -4.310595020198907390e-01 -4.370356612912794647e-01 -4.239240167571239337e-01 -4.417409429140525257e-01 -4.191456718503044354e-01 -4.442516432150397376e-01 -4.161081462221011829e-01
2.511886431509582031e+12 -4.324193876600599395e-01 -4.382536766710246057e-01 -4.259480070677751362e-01 -4.428024668830931043e-01 -4.224265550512134593e-01 -4.450837848882959746e-01 -4.176077550980746289e-01
3.162277660168379395e+12 -4.336841267049593718e-01 -4.399790804390933396e-01 -4.275911330568616386e-01 -4.450116932057748276e-01 -4.220878971193694484e-01 -4.481431411640909857e-01 -4.211947852058582908e-01
3.981071705534969238e+12 -4.349126224753049330e-01 -4.433168763823718272e-01 -4.299095223945810784e-01 -4.490391873616929042e-01 -4.215339718704973482e-01 -4.512243715189721560e-01 -4.198889628913210492e-01
5.011872336272714844e+12 -4.416521224138629798e-01 -4.497395662390385462e-01 -4.299228595853306079e-01 -4.546732294177899814e-01 -4.230084294682644463e-01 -4.639644845773278070e-01 -4.206086580140994124e-01
6.309573444801942383e+12 -4.451091279964846104e-01 -4.549732280496812664e-01 -4.344918299886046942e-01 -4.629866126538186299e-01 -4.254382188430474443e-01 -4.671663080690454661e-01 -4.175512814664718020e-01
7.943282347242821289e+12 -4.429714490506428404e-01 -4.548624837168368518e-01 -4.328252395368311634e-01 -4.634887691116160724e-01 -4.226342127913327307e-01 -4.669447053232109734e-01 -4.137372295482869555e-01
1.000000000000000000e+13 -4.361603618764868795e-01 -4.459771455852378219e-01 -4.259030947600626615e-01 -4.580788236385694434e-01 -4.152492307048968323e-01 -4.642629456894137308e-01 -4.030390428794811686e-01
1.258925411794166211e+13 -4.301538921609844301e-01 -4.433765582475013289e-01 -4.171894594046783866e-01 -4.542596715886850212e-01 -4.051860620567315774e-01 -4.597926224324547784e-01 -3.982372685451572858e-01
1.584893192461110938e+13 -4.279143686443709349e-01 -4.438637101619293257e-01 -4.125476112518466909e-01 -4.582166414225379847e-01 -3.973961378287049762e-01 -4.651768940546016085e-01 -3.870613806754534814e-01
1.995262314968882812e+13 -4.294922118562806146e-01 -4.461797884068141595e-01 -4.112331175692867102e-01 -4.636901115779118454e-01 -3.987813106021654841e-01 -4.685402198156147224e-01 -3.949510689258977636e-01
2.511886431509582031e+13 -4.390120408810527231e-01 -4.497902544365670607e-01 -4.232124352264721168e-01 -4.701756507465657542e-01 -4.081299542538256997e-01 -4.857233942949124028e-01 -3.960416034016833176e-01
3.162277660168379297e+13 -4.395935810522200171e-01 -4.667203799526852270e-01 -4.246676742782272695e-01 -4.911682898617502069e-01 -4.092380717725114803e-01 -4.991184231078670264e-01 -3.858710529910505671e-01
