# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -4.625319877868209195e-01 -4.650458530440603755e-01 -4.593455617892357457e-01 -4.679798927316420887e-01 -4.572707418838887206e-01 -4.687664137613324344e-01 -4.551822122030659834e-01
1.258925411794166107e+11 -4.775104394538536301e-01 -4.803566240279977806e-01 -4.751608301937955137e-01 -4.841127718745655839e-01 -4.727066012776737214e-01 -4.845724277301766136e-01 -4.721410929980137672e-01
1.584893192461110840e+11 -4.938483195378337021e-01 -4.964991480036755056e-01 -4.917975061794737091e-01 -4.976147545887672496e-01 -4.898696428315266194e-01 -4.986055992539102921e-01 -4.886574971549819679e-01
1.995262314968882751e+11 -5.092856192354676681e-01 -5.115838494671494097e-01 -5.065973208859982924e-01 -5.138079774500241559e-01 -5.037401192063925004e-01 -5.146571207955410454e-01 -5.033299569190590184e-01
2.511886431509582214e+11 -5.191414583437088393e-01 -5.213360595747332793e-01 -5.164127134783053075e-01 -5.240478489231303882e-01 -5.143250062551925073e-01 -5.257788758499565285e-01 -5.141014724017005655e-01
3.162277660168379517e+11 -5.272005475471904790e-01 -5.300715251216534529e-01 -5.247275083823961239e-01 -5.334793362813361473e-01 -5.228062991653555924e-01 -5.373630460241499707e-01 -5.220427733985171237e-01
3.981071705534969482e+11 -5.302979400520693165e-01 -5.330797564876583738e-01 -5.275308125365130163e-01 -5.364447875419817713e-01 -5.245543042125460076e-01 -5.384721631726065993e-01 -5.211867830152050463e-01
5.011872336272714844e+11 -5.298379524634648785e-01 -5.326348634834369156e-01 -5.261907684556671461e-01 -5.368163077594010346e-01 -5.230990868294966845e-01 -5.386104857436686544e-01 -5.215960799350218835e-01
6.309573444801943359e+11 -5.236799619909369152e-01 -5.274490806879283955e-01 -5.199352158608538943e-01 -5.313178291731022185e-01 -5.177399016398025466e-01 -5.327225575970823135e-01 -5.166516363595513583e-01
7.943282347242821045e+11 -5.122361355535783867e-01 -5.161568312640593126e-01 -5.074356682590451806e-01 -5.200302995962051700e-01 -5.052122524807143300e-01 -5.228468005434059318e-01 -5.026518882987029979e-01
1.000000000000000000e+12 -4.950207341851409204e-01 -4.998589700570624794e-01 -4.908625279937793850e-01 -5.010598396041242575e-01 -4.871486990154974550e-01 -5.082626817086428606e-01 -4.858218095263342473e-01
1.258925411794166260e+12 -4.728542200568161546e-01 -4.772016595547634021e-01 -4.663789517006289298e-01 -4.824860282937715739e-01 -4.617086010623570602e-01 -4.862476581315628987e-01 -4.548867927592146199e-01
1.584893192461110840e+12 -4.470037189626782093e-01 -4.532759682375858690e-01 -4.426385305359599176e-01 -4.572581405020141321e-01 -4.340307977030403719e-01 -4.604705400746706423e-01 -4.316093279782086123e-01
1.995262314968882812e+12 -4.206522202020442913e-01 -4.277133329712156651e-01 -4.153874642453953547e-01 -4.321181126326127941e-01 -4.096085175728396699e-01 -4.344281074548203003e-01 -4.024472532999571195e-01
2.511886431509582031e+12 -3.930268851533210706e-01 -3.985396828793267843e-01 -3.871220773951394856e-01 -4.061193700098879034e-01 -3.809923779713688674e-01 -4.111068129687924233e-01 -3.766975001070219653e-01
3.162277660168379395e+12 -3.634778562112186417e-01 -3.719360477490923911e-01 -3.553724713225003273e-01 -3.778603522070891341e-01 -3.474577245411528681e-01 -3.850554353955490394e-01 -3.430762184519975944e-01
3.981071705534969238e+12 -3.410828543079675867e-01 -3.495202771433059685e-01 -3.326513547677427685e-01 -3.608322514690651683e-01 -3.194831856685135252e-01 -3.679152904704785509e-01 -3.148245159343985300e-01
