# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 3.669029161052720367e-01 3.640814415295542394e-01 3.701188450680483744e-01 3.619886644290403188e-01 3.736035999749023340e-01 3.579828706954244488e-01 3.743945630079280606e-01
1.258925411794166088e+09 3.628455725098268525e-01 3.589863962736619118e-01 3.654669093133848801e-01 3.558491669839403682e-01 3.685197188110069244e-01 3.552483325969019723e-01 3.699851896016188579e-01
1.584893192461110830e+09 3.554778305960908380e-01 3.524854596730672696e-01 3.584548073561004133e-01 3.492861077731803654e-01 3.619411160729966159e-01 3.477704513023151534e-01 3.637525731226969872e-01
1.995262314968882799e+09 3.474385309317300496e-01 3.429405764324210959e-01 3.509208592543418548e-01 3.400590058932472237e-01 3.551469995185239648e-01 3.374733209144780699e-01 3.573739388786620341e-01
2.511886431509582043e+09 3.381651090581611063e-01 3.340451448625361142e-01 3.421928195052735266e-01 3.305663962841539627e-01 3.455099879485136749e-01 3.289256424191036587e-01 3.480368411586768351e-01
3.162277660168379307e+09 3.284258316295359803e-01 3.248265429896603496e-01 3.337212867903706082e-01 3.186550069375489458e-01 3.377528119724461098e-01 3.162638309517127322e-01 3.413747430256199866e-01
3.981071705534969330e+09 3.183278337515622614e-01 3.132358182327500407e-01 3.223657831167082155e-01 3.103390615792130935e-01 3.284402336904757580e-01 3.063659098748037213e-01 3.312803566692357204e-01
5.011872336272714615e+09 3.058391710562805565e-01 3.010752269465770681e-01 3.111233549720391345e-01 2.950036125965744827e-01 3.170425382917116397e-01 2.911688577242796394e-01 3.200952045981235727e-01
6.309573444801942825e+09 2.947309836520534687e-01 2.896516258871516536e-01 3.012894459152615778e-01 2.837179758837735655e-01 3.061453545199648851e-01 2.796796971883014904e-01 3.068403057621992280e-01
7.943282347242821693e+09 2.834484263819962435e-01 2.772045594986395911e-01 2.901231243501956603e-01 2.709892033376388731e-01 2.971938660865923731e-01 2.652920034725763099e-01 3.012504706464030901e-01
1.000000000000000000e+10 2.740266650489258105e-01 2.668878951178059733e-01 2.817387291522247539e-01 2.611374716753719905e-01 2.893611220861160849e-01 2.588642367861960225e-01 2.989351091873880262e-01
1.258925411794166183e+10 2.635835445030468849e-01 2.523444312419416136e-01 2.717193256576455607e-01 2.456177924231980891e-01 2.791161747240978874e-01 2.400529229288246302e-01 2.858490236398185669e-01
1.584893192461110878e+10 2.497592543329524017e-01 2.407106364500766760e-01 2.587100711852505786e-01 2.357725994385329316e-01 2.667162393313931013e-01 2.279128548865404225e-01 2.716728375184515043e-01
1.995262314968882751e+10 2.298560140250735240e-01 2.192235686406186490e-01 2.406518559326469020e-01 2.027670621343506951e-01 2.471862472298102242e-01 1.963056288683684980e-01 2.504295016558716336e-01
2.511886431509582138e+10 2.103454915478260023e-01 1.972676532187385701e-01 2.256031676768598948e-01 1.850084149640276177e-01 2.342843628600292938e-01 1.823455479535424639e-01 2.360519875309135263e-01
3.162277660168379211e+10 1.878489321701844461e-01 1.756664841851342529e-01 2.043085760896748426e-01 1.580010386766012020e-01 2.189554134199312441e-01 1.511708963925418869e-01 2.211823245729782061e-01
3.981071705534969330e+10 1.714140567921570435e-01 1.581679374833611929e-01 1.854328990778046360e-01 1.519154302679059931e-01 1.986599594483872688e-01 1.393356812644100384e-01 2.078996499753251459e-01
5.011872336272714996e+10 1.635547612086296898e-01 1.474729037909693341e-01 1.830396205222031558e-01 1.313479827508970410e-01 1.951720340359006933e-01 1.236360608528674215e-01 2.014007955985529785e-01
6.309573444801942444e+10 1.461640609271886437e-01 1.280444785116481576e-01 1.638469795195621748e-01 1.135812703186961925e-01 1.782180112472288858e-01 9.077884440580383241e-02 1.837471324414521323e-01
7.943282347242822266e+10 1.326751818115032289e-01 1.175934974297124652e-01 1.491800220288200529e-01 1.027088640301710154e-01 1.645547406060466900e-01 9.170315298396850001e-02 1.701839273972463318e-01
1.000000000000000000e+11 1.247924063819310647e-01 9.695910291432058292e-02 1.448328643940582916e-01 8.311326000541460757e-02 1.641371839589098047e-01 7.745756173589303517e-02 1.822850402262485292e-01
1.258925411794166107e+11 1.309994182050237821e-01 1.077535213286285320e-01 1.526971540468329280e-01 8.377375094866576499e-02 1.745166002508379832e-01 6.626436795706960869e-02 2.122201599997503296e-01
1.584893192461110840e+11 1.396090161727322476e-01 1.204310885170630230e-01 1.651328612720927846e-01 8.892015039062592385e-02 1.931692259146083335e-01 6.193389599730619172e-02 2.061122105856948994e-01
1.995262314968882751e+11 1.653578728114518392e-01 1.279776608182949804e-01 1.987628998532043889e-01 1.010610222082428122e-01 2.234791596064371888e-01 8.161196424881463074e-02 2.397587509486462654e-01
