# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.584893192461110830e+09 1.452541836286834753e-01 1.419471407554359632e-01 1.495606075552392000e-01 1.385982406518072585e-01 1.535935242547855628e-01 1.369180961655301343e-01 1.541101760520472153e-01
1.995262314968874693e+09 1.506535064760687326e-01 1.476564144367196185e-01 1.546331702521046569e-01 1.436708033604891244e-01 1.567478254498010370e-01 1.402303610437294068e-01 1.595903160566930490e-01
2.511886431509572029e+09 1.543664523392769272e-01 1.509692365243200107e-01 1.578949127860576895e-01 1.464392965622006715e-01 1.606257184915707015e-01 1.447680288355972233e-01 1.615700685990271446e-01
3.162277660168379307e+09 1.551641621139273064e-01 1.516327265256931789e-01 1.584381190173623499e-01 1.479518618898209570e-01 1.607575018954129353e-01 1.469583300225854872e-01 1.616430694500199383e-01
3.981071705534969330e+09 1.536713383244058539e-01 1.491885755829246707e-01 1.571852414310539181e-01 1.458348278122135189e-01 1.603551019873974415e-01 1.403530992796342969e-01 1.610481314118553664e-01
5.011872336272714615e+09 1.485694803854761825e-01 1.450875148748007049e-01 1.533120115453684984e-01 1.405256295537648248e-01 1.572669764852091256e-01 1.351929939776938816e-01 1.603078260437024449e-01
6.309573444801917076e+09 1.435009184007084160e-01 1.384016076193278488e-01 1.495105888487812396e-01 1.358830534899068132e-01 1.541164240071173364e-01 1.335841763671759552e-01 1.552356917002327141e-01
7.943282347242789268e+09 1.402569369742030780e-01 1.355239379695951651e-01 1.457933999182040308e-01 1.323121356082991307e-01 1.505946111596162262e-01 1.294769910981155847e-01 1.533137581186045095e-01
1.000000000000000000e+10 1.396923849986917432e-01 1.345139429130037534e-01 1.444238473925691102e-01 1.281551754249023178e-01 1.493460996378285222e-01 1.256302347822348675e-01 1.515547281103904464e-01
1.258925411794166183e+10 1.357682784431150647e-01 1.290021405059558757e-01 1.435156500038520799e-01 1.255347216242196640e-01 1.483154354004683761e-01 1.198547476049544730e-01 1.537289414210371574e-01
1.584893192461110878e+10 1.350423957402014374e-01 1.279709962411713087e-01 1.415551862395644234e-01 1.195595823916308920e-01 1.488824398334462895e-01 1.183998100955019755e-01 1.549702522348020417e-01
1.995262314968874741e+10 1.298504354267985272e-01 1.216864777117701163e-01 1.405970878652532674e-01 1.152747062040672121e-01 1.482489825418945029e-01 1.047996966849679967e-01 1.513627326588632138e-01
2.511886431509571838e+10 1.276699530255185344e-01 1.157644468572246732e-01 1.359321760235900900e-01 1.068550565077359127e-01 1.452368159127245539e-01 1.038095820292932320e-01 1.512261836241381163e-01
3.162277660168379211e+10 1.246351433349458804e-01 1.147554675205965241e-01 1.341464450665067754e-01 1.062558490960993085e-01 1.456492275617418675e-01 1.014464700594321367e-01 1.565647620630862269e-01
3.981071705534969330e+10 1.253949406009344514e-01 1.153585053557594359e-01 1.349465149252992158e-01 1.058878173396318872e-01 1.469419842433149492e-01 1.009885344071466823e-01 1.618362073087725173e-01
5.011872336272714996e+10 1.272212658151193332e-01 1.141174321076034170e-01 1.384022073234434103e-01 1.045756304076689847e-01 1.499463693175755452e-01 9.498016151598555334e-02 1.585389521441041005e-01
6.309573444801917267e+10 1.227943788802010328e-01 1.103518612854477998e-01 1.370750306034695110e-01 9.567454509840050969e-02 1.489590501423088686e-01 8.154443257883790819e-02 1.626441886514527202e-01
7.943282347242788696e+10 1.273096146875892787e-01 1.071845357395312393e-01 1.418013284530202089e-01 8.981469122980939579e-02 1.518540311091491346e-01 8.396798363152560563e-02 1.586990569991608424e-01
1.000000000000000000e+11 1.239002578978231905e-01 1.076964434979440222e-01 1.437454889982590911e-01 8.367372293243489911e-02 1.588922678857518644e-01 7.377635064568133227e-02 1.676443419516863709e-01
1.258925411794166107e+11 1.168957624276328738e-01 9.569682821038305587e-02 1.343676116633318873e-01 7.784080416446371997e-02 1.578504982493467712e-01 7.098889233618342620e-02 1.723876876649792222e-01
