# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 5.755639073723626264e-01 5.730111784114330087e-01 5.779247384216057437e-01 5.713186243488009852e-01 5.807045814416891272e-01 5.708406015704569070e-01 5.826107494667638331e-01
1.258925411794166183e+10 5.910915099587445987e-01 5.888767000417776121e-01 5.932081736788488158e-01 5.870343397695421128e-01 5.958000644357692721e-01 5.866695129288537203e-01 5.968014273449889773e-01
1.584893192461110878e+10 6.085546894076023783e-01 6.065563184398167218e-01 6.109616164341660216e-01 6.045151379381834555e-01 6.130503074577338118e-01 6.036078882218727237e-01 6.140886208240647903e-01
1.995262314968882751e+10 6.277147381840959550e-01 6.252921802606711266e-01 6.307330447798226158e-01 6.226516753455427766e-01 6.330724189896816956e-01 6.193824708011781421e-01 6.340705854413853926e-01
2.511886431509582138e+10 6.474782740920784763e-01 6.438454621770816066e-01 6.506213497594705020e-01 6.418900826578053387e-01 6.520402970969467749e-01 6.402341722074990082e-01 6.527655590154327614e-01
3.162277660168379211e+10 6.641842847541623573e-01 6.610672660473283502e-01 6.667708255521659355e-01 6.567493533010507756e-01 6.697845572104105250e-01 6.557422063686288993e-01 6.722192415094734308e-01
3.981071705534969330e+10 6.778030885870296451e-01 6.746834779532441262e-01 6.814312177916792557e-01 6.733101295777866868e-01 6.850424616986614534e-01 6.713034045051601284e-01 6.866960930387161488e-01
5.011872336272714996e+10 6.898898440976378721e-01 6.861765193190689782e-01 6.933018669352163377e-01 6.841676037252245601e-01 6.982319548825863809e-01 6.813855249277130932e-01 6.992429815728062881e-01
6.309573444801942444e+10 6.984647480086229043e-01 6.957808963148711667e-01 7.024425727078391635e-01 6.938441953924266992e-01 7.068612089506879359e-01 6.925831283581688202e-01 7.101415338945133993e-01
7.943282347242822266e+10 7.030738483009127959e-01 6.989269877033277290e-01 7.067921382677446740e-01 6.947926269067388194e-01 7.105414595499908170e-01 6.917890474423964431e-01 7.134280815088839267e-01
1.000000000000000000e+11 7.042824765451278779e-01 6.992942291215188400e-01 7.086780306972251253e-01 6.964249522250565150e-01 7.139108620925812554e-01 6.930877355501694481e-01 7.147462164071237689e-01
1.258925411794166107e+11 7.041766741973831678e-01 7.002937474389213657e-01 7.098570897781136813e-01 6.950681165062120304e-01 7.136563172601342320e-01 6.877287984577612479e-01 7.157895853338857028e-01
1.584893192461110840e+11 7.032906505657376961e-01 6.964625330387522739e-01 7.080895499566224327e-01 6.913155541652586944e-01 7.142058274955329633e-01 6.835476524557345668e-01 7.169750676004592593e-01
1.995262314968882751e+11 7.012346317596118705e-01 6.939904590037676568e-01 7.066844123906482755e-01 6.900334329277946210e-01 7.101630247305587007e-01 6.861690793125716503e-01 7.133716227711899283e-01
2.511886431509582214e+11 6.993755236238510253e-01 6.931390364420391137e-01 7.041133252105827856e-01 6.837442889986273808e-01 7.091532187390207076e-01 6.827891153049798767e-01 7.137159421647193414e-01
3.162277660168379517e+11 6.984417468119428207e-01 6.913536963309573347e-01 7.056921580468407118e-01 6.834970015440424707e-01 7.099468014532501758e-01 6.814054707615432305e-01 7.105722186250981176e-01
3.981071705534969482e+11 6.957134243169915688e-01 6.890746156244235143e-01 7.040092185469929431e-01 6.834022348115840195e-01 7.100554980048362497e-01 6.787175699254762717e-01 7.119870229430872444e-01
5.011872336272714844e+11 6.945246379720090291e-01 6.854948784304585319e-01 7.018431303992093140e-01 6.766806772781635004e-01 7.075862374601129545e-01 6.711921184906726179e-01 7.118695091891166227e-01
6.309573444801943359e+11 6.934703525683092451e-01 6.841340657157470861e-01 7.020625449345445634e-01 6.712967217723507796e-01 7.114297552706092542e-01 6.652105741753673307e-01 7.152773174850727278e-01
7.943282347242821045e+11 6.938726558761371122e-01 6.838232622098668889e-01 7.019893852129539535e-01 6.739884478096849207e-01 7.100832868976580947e-01 6.633548618700531030e-01 7.159977561965824577e-01
1.000000000000000000e+12 6.906527278223280053e-01 6.808193182173339908e-01 7.011502964120454040e-01 6.699540008639399691e-01 7.087671861247084593e-01 6.633660812260132600e-01 7.150769682781868974e-01
