# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 6.282975952339967529e-01 6.268151361472895644e-01 6.304618772669077220e-01 6.253644261637232304e-01 6.318883422104669689e-01 6.240799136909341849e-01 6.324020812444057782e-01
1.258925411794166183e+10 6.264021608696339616e-01 6.241531706378655731e-01 6.284842466000305494e-01 6.219030963457443661e-01 6.304698652713834894e-01 6.209873572019071197e-01 6.308538606593452336e-01
1.584893192461110878e+10 6.221353040295756198e-01 6.205142649799504362e-01 6.249023714200283575e-01 6.182840288796909167e-01 6.276176863346902834e-01 6.169469783190846268e-01 6.278739118743307257e-01
1.995262314968882751e+10 6.185423129060004799e-01 6.156019305727618018e-01 6.213210758444196458e-01 6.138950350046239457e-01 6.241829260875280116e-01 6.125953324295554392e-01 6.258358756358166630e-01
2.511886431509582138e+10 6.145814827339222131e-01 6.115768738040150421e-01 6.172266890396004291e-01 6.083076366368378451e-01 6.196832656711226406e-01 6.069719727836315748e-01 6.197244708367941612e-01
3.162277660168379211e+10 6.097681246449284664e-01 6.071207947392655013e-01 6.131361368063524830e-01 6.039687141302155782e-01 6.165783545242389252e-01 6.023779783933542742e-01 6.180492447855180371e-01
3.981071705534969330e+10 6.034975634690429303e-01 6.004474852129032536e-01 6.080464005159660346e-01 5.968582542368712218e-01 6.099179911269836385e-01 5.948517705898165309e-01 6.119402720722435518e-01
5.011872336272714996e+10 5.962096653927181356e-01 5.930148640960893891e-01 5.998600411611733074e-01 5.899720244657591373e-01 6.041855861740957900e-01 5.891330920739713539e-01 6.049543997348759694e-01
6.309573444801942444e+10 5.875851150289581604e-01 5.835087178022791976e-01 5.922991803661614707e-01 5.802560353526444725e-01 5.953487978518561263e-01 5.768420124262528814e-01 5.996016192275518408e-01
7.943282347242822266e+10 5.763142717405611570e-01 5.707205325109384608e-01 5.808769676739183874e-01 5.687217768361021442e-01 5.854312023535211962e-01 5.662303763454432648e-01 5.908012215621529784e-01
