# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 1.174294734863394474e-01 1.157885273242092311e-01 1.189551049173721009e-01 1.140350539653905426e-01 1.212306294078148161e-01 1.132975202611992277e-01 1.219068207848877372e-01
1.258925411794166107e+11 1.269955341344163324e-01 1.249491686856763761e-01 1.287479059360514821e-01 1.231912099149284068e-01 1.303379339172966445e-01 1.226208540041472117e-01 1.311764084972526223e-01
1.584893192461110840e+11 1.377936546732540235e-01 1.358051662817705285e-01 1.394941260469902133e-01 1.343030119322533023e-01 1.411581538367901456e-01 1.320481455591798192e-01 1.415105055308731319e-01
1.995262314968882751e+11 1.485899790870286452e-01 1.465240929508684620e-01 1.504523122855940531e-01 1.453713618224438675e-01 1.523523953768369799e-01 1.451946821973727486e-01 1.529162672356278174e-01
2.511886431509582214e+11 1.579520216659652809e-01 1.561231112507974750e-01 1.601112261658605429e-01 1.543538895995210936e-01 1.628431886859262878e-01 1.530080673059030505e-01 1.637673383528903126e-01
3.162277660168379517e+11 1.632942621268461125e-01 1.594563195288274948e-01 1.650264232742453818e-01 1.578825543420663280e-01 1.680225356140919724e-01 1.566587534593057718e-01 1.692493294553680527e-01
3.981071705534969482e+11 1.606738681148145997e-01 1.585597154160499622e-01 1.629876973235147575e-01 1.563272849648345564e-01 1.662028918460877747e-01 1.536147362397421168e-01 1.677021768376408262e-01
5.011872336272714844e+11 1.522033125692006661e-01 1.487409684803797649e-01 1.558232998022726634e-01 1.470887954654858110e-01 1.585498066181273702e-01 1.453476476344348067e-01 1.603699207573687224e-01
6.309573444801943359e+11 1.381140701167975493e-01 1.355263488287331564e-01 1.406284829859433538e-01 1.328359803285745766e-01 1.433185426356990422e-01 1.304314100708510171e-01 1.436588064400924347e-01
7.943282347242821045e+11 1.185317191856213037e-01 1.150112138826452635e-01 1.217549204684889586e-01 1.118652672595187858e-01 1.255776657259057016e-01 1.105567118928647286e-01 1.264633169016550762e-01
1.000000000000000000e+12 9.237854191954596172e-02 8.810378097796926766e-02 9.694921954249717533e-02 8.659240949228946826e-02 1.003888689730315087e-01 8.227918332400149803e-02 1.012383245525021597e-01
1.258925411794166260e+12 6.108480553590995427e-02 5.721428985739294981e-02 6.593196597252326541e-02 5.334533199043754725e-02 6.996268218820604623e-02 4.999366912419642150e-02 7.552297024049925422e-02
1.584893192461110840e+12 2.308017280885902439e-02 1.767656207079396080e-02 2.934372517899773436e-02 1.140978905335894751e-02 3.332816448794419933e-02 1.004211787965592247e-02 3.539296811295716133e-02
1.995262314968882812e+12 -2.341128875695212830e-02 -2.988030679790217720e-02 -1.878139909520055648e-02 -3.304887457244728294e-02 -1.589667036869905209e-02 -3.941613901359617561e-02 -1.391424078861827444e-02
2.511886431509582031e+12 -7.154895946920790395e-02 -7.732170152068390534e-02 -6.564325734916619248e-02 -8.279554274110149936e-02 -5.946139199476735415e-02 -8.454285925899590604e-02 -5.503694650783839959e-02
3.162277660168379395e+12 -1.178638564682973761e-01 -1.236481355263144843e-01 -1.105369988128580006e-01 -1.328943106985173150e-01 -1.053841103692795544e-01 -1.376819210702359131e-01 -1.023110882169101371e-01
3.981071705534969238e+12 -1.550027973477525189e-01 -1.648529198054562994e-01 -1.484984999521649640e-01 -1.739916597352521854e-01 -1.400312031644825039e-01 -1.789571761733239064e-01 -1.374050389539117067e-01
5.011872336272714844e+12 -1.812355000147414796e-01 -1.932486691128816048e-01 -1.708627746120244817e-01 -2.008418979544439875e-01 -1.615589272492760631e-01 -2.041397933538149911e-01 -1.509702868027057721e-01
6.309573444801942383e+12 -1.953182152915988457e-01 -2.099824380888015707e-01 -1.849290043117328419e-01 -2.220373068819673779e-01 -1.719429438343212380e-01 -2.261887721240240234e-01 -1.640134846839702287e-01
7.943282347242821289e+12 -2.084765876302658305e-01 -2.204865076792408007e-01 -1.945503366936215672e-01 -2.255148718380664552e-01 -1.812005582286939087e-01 -2.355630292551248450e-01 -1.787790876125564810e-01
1.000000000000000000e+13 -2.107079862377310708e-01 -2.254184964645261358e-01 -1.982201777261403675e-01 -2.372903294823557330e-01 -1.753099069228933327e-01 -2.525468409629334499e-01 -1.669464514883250983e-01
1.258925411794166211e+13 -2.090235407927367728e-01 -2.238945227300954410e-01 -1.917533074037375274e-01 -2.370394031604841634e-01 -1.748071396523628585e-01 -2.481780462325169911e-01 -1.633944214746252677e-01
1.584893192461110938e+13 -1.954583534773111086e-01 -2.139731106594583987e-01 -1.732962588497854450e-01 -2.373315035288453556e-01 -1.567734166485915959e-01 -2.510199408291544643e-01 -1.479945082403805456e-01
1.995262314968882812e+13 -1.874691190568494870e-01 -2.100314926961663053e-01 -1.606117294043004351e-01 -2.219287117571631107e-01 -1.464710740934050126e-01 -2.365698902234223966e-01 -1.171072638965901247e-01
2.511886431509582031e+13 -1.682086784072052421e-01 -2.028695789532424520e-01 -1.413985087757632653e-01 -2.341956219439194076e-01 -1.233960039324863422e-01 -2.493404494523049353e-01 -8.440915504568809180e-02
3.162277660168379297e+13 -1.620719411907129148e-01 -2.071290423766166955e-01 -1.322765768676498199e-01 -2.410264216305666451e-01 -1.001992006031888205e-01 -2.553845543555419706e-01 -7.895826264713871889e-02
3.981071705534969531e+13 -1.572773729342593629e-01 -2.038728763246155651e-01 -1.283566219671446462e-01 -2.339309581087370971e-01 -8.364270724980887861e-02 -2.471666234143291563e-01 -6.592128303945690715e-02
5.011872336272714844e+13 -1.740811982964940996e-01 -2.295688086285271046e-01 -1.175040669227293555e-01 -2.720250036767852819e-01 -3.251011206800433206e-02 -2.867171524552193373e-01 4.228459181699920078e-02
6.309573444801942969e+13 -2.183578441364332212e-01 -2.800049089004076341e-01 -1.497092461287057308e-01 -3.337874374929590271e-01 -1.220350882081820687e-01 -3.916774787222200294e-01 -1.072372522552622748e-01
7.943282347242821875e+13 -2.347906746439150372e-01 -3.100431995870605584e-01 -1.785039662555881756e-01 -3.980364327602217145e-01 -8.026474941717265388e-02 -4.210081504333372804e-01 -2.785735260005500064e-02
