# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.584893192461110830e+09 6.889461495062315644e-01 6.858148301179158857e-01 6.917458025737431848e-01 6.821867347992693897e-01 6.960830771632957603e-01 6.815479117625566907e-01 6.989071954793270036e-01
1.995262314968874693e+09 6.749267827481415516e-01 6.712657241646671213e-01 6.779191963617967609e-01 6.666153796654774588e-01 6.804406694315228155e-01 6.651680539713715756e-01 6.818939189519022115e-01
2.511886431509572029e+09 6.639193922603008335e-01 6.593835085416226427e-01 6.685153485130479467e-01 6.552432171062727573e-01 6.719543747189502536e-01 6.541756391954420824e-01 6.726570406722538475e-01
3.162277660168379307e+09 6.556589186842234351e-01 6.512202567034447442e-01 6.605435389535926349e-01 6.454029812837653868e-01 6.639997242404575006e-01 6.408143336618637997e-01 6.651058364958699620e-01
3.981071705534969330e+09 6.506188383841091660e-01 6.442570692634496110e-01 6.559718600567671087e-01 6.398416756029734476e-01 6.599271469712166827e-01 6.318271799529585619e-01 6.664326424033688578e-01
5.011872336272714615e+09 6.473149372982660577e-01 6.415140571802427916e-01 6.534734012418920157e-01 6.369918461522570130e-01 6.586450733705042637e-01 6.335673771787906361e-01 6.612627957906910270e-01
6.309573444801917076e+09 6.483458203698959643e-01 6.415363394909241457e-01 6.551526520142697541e-01 6.377191989904579250e-01 6.595875159270667698e-01 6.333887421030297560e-01 6.622702060148428771e-01
7.943282347242789268e+09 6.485518887644226016e-01 6.410941846017091938e-01 6.545358375806553664e-01 6.342623745580939776e-01 6.613469065187751461e-01 6.325372176945207592e-01 6.636878526973970516e-01
1.000000000000000000e+10 6.479981152102318731e-01 6.411124389870724860e-01 6.572075856568196928e-01 6.298913764922469127e-01 6.655824320311836129e-01 6.242606724366295268e-01 6.688321803292595069e-01
1.258925411794166183e+10 6.450398831994829107e-01 6.372232641133894759e-01 6.569448911638097188e-01 6.294507737740173692e-01 6.647314055678069655e-01 6.269071703646075244e-01 6.699374068497773171e-01
1.584893192461110878e+10 6.425375361802798668e-01 6.322615518091317943e-01 6.590712917692628237e-01 6.176303441980044440e-01 6.709143326591535672e-01 6.048396446325919884e-01 6.781442412932803254e-01
1.995262314968874741e+10 6.470947371803612569e-01 6.344110508434684936e-01 6.612187565398579547e-01 6.201868360294096050e-01 6.696410890429358442e-01 6.158391963894154220e-01 6.713958455022555061e-01
2.511886431509571838e+10 6.517441399072780861e-01 6.361437475635882688e-01 6.628779427460718132e-01 6.275883201402296940e-01 6.750279885345343844e-01 6.216514545928644164e-01 6.770268050570553697e-01
3.162277660168379211e+10 6.600953873024106855e-01 6.477145494221705491e-01 6.705113403441881337e-01 6.325690635693816954e-01 6.851918349861054747e-01 6.270898618509427314e-01 6.954717847502687178e-01
3.981071705534969330e+10 6.683770649633682392e-01 6.538096425647313970e-01 6.825832776111737665e-01 6.383776811163277554e-01 6.927156633011778419e-01 6.299423949352973562e-01 6.973117720883412751e-01
5.011872336272714996e+10 6.786845301128070496e-01 6.648096082702720233e-01 6.946204571251232140e-01 6.470571689380442137e-01 7.084000302464532606e-01 6.400581038611196094e-01 7.108157239759279600e-01
6.309573444801917267e+10 6.925035995930410859e-01 6.741316934074610412e-01 7.062367561205760147e-01 6.586845509363583595e-01 7.192639367803591588e-01 6.434728575621451174e-01 7.291341097198923427e-01
7.943282347242822266e+10 7.046632928225082804e-01 6.868059826789540967e-01 7.192515314957327321e-01 6.691831720280895235e-01 7.265594198467290044e-01 6.454381002892600749e-01 7.463044706721759791e-01
1.000000000000000000e+11 7.090877852465555797e-01 6.936285054832540542e-01 7.229174530709250313e-01 6.829345980641464697e-01 7.346164521499731759e-01 6.270743342517645091e-01 7.431479388791253360e-01
1.258925411794166107e+11 7.062285728790211881e-01 6.871562637375998595e-01 7.283047488427432103e-01 6.655702580537741220e-01 7.448924044752768259e-01 6.552980891502574456e-01 7.514527897378880938e-01
1.584893192461110840e+11 6.901752663867608550e-01 6.640054764890406247e-01 7.156521486820495159e-01 6.400229958172115596e-01 7.367830669342135819e-01 6.283788749225457382e-01 7.533792719281943162e-01
1.995262314968882751e+11 6.880403465804407759e-01 6.523972376069812062e-01 7.207373192965296216e-01 6.193487464619533700e-01 7.433075120585799223e-01 6.057962629524883402e-01 7.622288983122083028e-01
2.511886431509582214e+11 6.829699806641740256e-01 6.474093068337034573e-01 7.197564289094191547e-01 6.171963026993858570e-01 7.487715698501611339e-01 5.781997564724399297e-01 7.819493269444560690e-01
3.162277660168379517e+11 6.745282315143592555e-01 6.319733232920836663e-01 7.175973261651380497e-01 5.791132037901540741e-01 7.566582333439469954e-01 5.354112789006224560e-01 7.693500244136300958e-01
3.981071705534969482e+11 6.720117398905161021e-01 6.237781950041232371e-01 7.164219832269931310e-01 5.741338732325758087e-01 7.552800778056707465e-01 5.309849516785603019e-01 7.910407258410209197e-01
5.011872336272714844e+11 6.937022103534082884e-01 6.326976585922322593e-01 7.260471888224658832e-01 5.800861453978645166e-01 7.618362632513966393e-01 5.358270307122999787e-01 7.791725222798452366e-01
