# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
2.511886431509582138e+10 -7.924831683196884580e-01 -7.975737199133250410e-01 -7.876102556154070955e-01 -8.025299369763643220e-01 -7.805388048748230778e-01 -8.038838257070965998e-01 -7.792988502782468574e-01
3.162277660168379211e+10 -7.953179291115424210e-01 -7.995376651504888521e-01 -7.894618536394565345e-01 -8.068706583432794233e-01 -7.851658909618228765e-01 -8.091649762422792325e-01 -7.841369494910819249e-01
3.981071705534969330e+10 -7.994751817443990216e-01 -8.048919096040331178e-01 -7.937979786019642159e-01 -8.078911916545111760e-01 -7.877957891171341043e-01 -8.134451538848790353e-01 -7.849315120888489261e-01
5.011872336272734833e+10 -8.049883099041624801e-01 -8.109056520615872676e-01 -7.995880308008858073e-01 -8.146258296478212646e-01 -7.938809429735875778e-01 -8.184851724674854223e-01 -7.911830047234166274e-01
6.309573444801942444e+10 -8.114208140804144431e-01 -8.185563141034359891e-01 -8.039506698132662388e-01 -8.257382800203777462e-01 -7.976741473909454427e-01 -8.285385857268185994e-01 -7.940994504895702022e-01
7.943282347242822266e+10 -8.157758744688735630e-01 -8.219459422725969855e-01 -8.096784427884906599e-01 -8.277884631848579922e-01 -8.014468765716575849e-01 -8.347960688928309780e-01 -7.994550758761859166e-01
1.000000000000000000e+11 -8.232282271156075026e-01 -8.308659406387051138e-01 -8.152302729656795144e-01 -8.361550028117934463e-01 -7.998638080595227295e-01 -8.417952057829825030e-01 -7.924684823261671784e-01
1.258925411794166107e+11 -8.277352642505009239e-01 -8.370548558952233265e-01 -8.160204366755321459e-01 -8.455232930238806288e-01 -8.078047914992882994e-01 -8.488301556415532856e-01 -8.007067312144130478e-01
1.584893192461110840e+11 -8.340329962758548099e-01 -8.441801610014798563e-01 -8.186451625076109906e-01 -8.538582462279086238e-01 -8.077056717605025637e-01 -8.590076323058890573e-01 -8.001424160295129706e-01
1.995262314968882751e+11 -8.367651678472732835e-01 -8.498075267815849987e-01 -8.273726526336695475e-01 -8.636656613172832841e-01 -8.145772610983259554e-01 -8.710432207466261012e-01 -8.055606449728727192e-01
2.511886431509582214e+11 -8.443353385254475096e-01 -8.624789882422425613e-01 -8.194995048783939584e-01 -8.763368445653515471e-01 -8.040808753493960959e-01 -8.800036846501863019e-01 -7.912196461214813237e-01
3.162277660168379517e+11 -8.510872906483232248e-01 -8.687910775279652498e-01 -8.289941466433244921e-01 -8.826578087277076046e-01 -7.925965782716056784e-01 -8.868010519346205545e-01 -7.869554129338267590e-01
