# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 6.620728671507010166e-01 6.587586035144665786e-01 6.656380572345457214e-01 6.560882376000872762e-01 6.690582914940890191e-01 6.536798530306555666e-01 6.697808609580873096e-01
1.258925411794166088e+09 6.445793112045319351e-01 6.423062438369281368e-01 6.478351043756355176e-01 6.397016963084066754e-01 6.503711610634619333e-01 6.372315673672762637e-01 6.526716591771866138e-01
1.584893192461110830e+09 6.258376034829662427e-01 6.224619262093302741e-01 6.288022032790934190e-01 6.202422192422719638e-01 6.319773204555039214e-01 6.177678371436956528e-01 6.352100219034015893e-01
1.995262314968882799e+09 6.072760659194507138e-01 6.035397644397596517e-01 6.098260513751293521e-01 6.010155941216829278e-01 6.121786278901388823e-01 5.995213822505948142e-01 6.137974105895892540e-01
2.511886431509582043e+09 5.890048995469792104e-01 5.858327659860227410e-01 5.932180240728631704e-01 5.819850289088854822e-01 5.958017183872360567e-01 5.812181760388928087e-01 5.973984700751283627e-01
3.162277660168379307e+09 5.750547821161131612e-01 5.707263474243400303e-01 5.782207800359636662e-01 5.669244484244246873e-01 5.827895937442557628e-01 5.640073803665558438e-01 5.878931717626982856e-01
3.981071705534969330e+09 5.660425579855411504e-01 5.612131063301900591e-01 5.701727147142756635e-01 5.561215360497185900e-01 5.734924034451458486e-01 5.535492863208851810e-01 5.771886872512365096e-01
5.011872336272714615e+09 5.611781635115378197e-01 5.565314697869639948e-01 5.669815264480353445e-01 5.494126994808090636e-01 5.713533078416048738e-01 5.441360723942375577e-01 5.723455675964619349e-01
6.309573444801942825e+09 5.575621563845989392e-01 5.507348362792763297e-01 5.632461106365116432e-01 5.445804213176418385e-01 5.695921776954815385e-01 5.404668609414984282e-01 5.725532681970140203e-01
7.943282347242821693e+09 5.535733793857005036e-01 5.482474391764640131e-01 5.597395396241054977e-01 5.393357436835461982e-01 5.643236797544013417e-01 5.384404808957492516e-01 5.692409619656105813e-01
1.000000000000000000e+10 5.496017800357273497e-01 5.432570377732693911e-01 5.571958303546398206e-01 5.374855738646440173e-01 5.644369993629740900e-01 5.367306202857895503e-01 5.659135415328746532e-01
1.258925411794166183e+10 5.451300893540298453e-01 5.360726419750805327e-01 5.552333993680731439e-01 5.292103942505230751e-01 5.615571907059498935e-01 5.272210041709176620e-01 5.639788495606024021e-01
1.584893192461110878e+10 5.422529926323852445e-01 5.326960200482280250e-01 5.510179633455032366e-01 5.275122909189273734e-01 5.578531728563846936e-01 5.193079607470195702e-01 5.637763492401897114e-01
1.995262314968882751e+10 5.439450449935365750e-01 5.350626155086886104e-01 5.520468210931208652e-01 5.248002923369814443e-01 5.619229751498709957e-01 5.203033428320082976e-01 5.680530067585116694e-01
2.511886431509582138e+10 5.482514544582441918e-01 5.379449318391380519e-01 5.588234151618867163e-01 5.262326288873016011e-01 5.684825487270215305e-01 5.217958395775166291e-01 5.756091949981456679e-01
3.162277660168379211e+10 5.544313959636144595e-01 5.434052983000101644e-01 5.671642058656350960e-01 5.354284076707145346e-01 5.762617369050581084e-01 5.279655184085041419e-01 5.803924827478532666e-01
3.981071705534969330e+10 5.582124178581685525e-01 5.431690339385087940e-01 5.699468753716072644e-01 5.331597249115973547e-01 5.806591276943461333e-01 5.250825520242108357e-01 5.896077327111891586e-01
5.011872336272714996e+10 5.580353594002993578e-01 5.453867266288404680e-01 5.715960974122807903e-01 5.331533195360373956e-01 5.847276122919380370e-01 5.249087053019635407e-01 5.966158409408418573e-01
6.309573444801942444e+10 5.510674533005274212e-01 5.366764780192597728e-01 5.652549910111434039e-01 5.110515170210805369e-01 5.792071636319129357e-01 4.924102208926383062e-01 5.827910439783805518e-01
7.943282347242822266e+10 5.423472550810957138e-01 5.231740105546376363e-01 5.647465153799688942e-01 5.110023041125377752e-01 5.852490888281858261e-01 5.021155688166941689e-01 5.932927188431793564e-01
1.000000000000000000e+11 5.421777981257898116e-01 5.235453793103598263e-01 5.658832311804173898e-01 5.052680186768186976e-01 5.808811270158018569e-01 5.014167351386626947e-01 5.837775354321258492e-01
1.258925411794166107e+11 5.474405815864102909e-01 5.281739494946134927e-01 5.625941840699607566e-01 5.108708812521354226e-01 5.853020370675579009e-01 5.051382908334460797e-01 6.062518137555998887e-01
1.584893192461110840e+11 5.531774747773881007e-01 5.320083334759091453e-01 5.696222027900547102e-01 5.135686899655573789e-01 5.871067254575339511e-01 5.054358573647063091e-01 5.994770541132716790e-01
1.995262314968882751e+11 5.557807117992417112e-01 5.289854869714504249e-01 5.763454780103307584e-01 4.989872818516859487e-01 5.912671179404203059e-01 4.904796813083604490e-01 5.968889192990176618e-01
2.511886431509582214e+11 5.562743123928575173e-01 5.216708375959625554e-01 5.691185844758011037e-01 4.952421901360137824e-01 5.902512729066800024e-01 4.669933068277399291e-01 6.019380259574929060e-01
3.162277660168379517e+11 5.379396871020671878e-01 5.073383928455169611e-01 5.687265579714502195e-01 4.818111833179086201e-01 5.932435428646829489e-01 4.649676561721122203e-01 6.002491505156938301e-01
3.981071705534969482e+11 5.324403787213022321e-01 4.949026287691112302e-01 5.641294202953784920e-01 4.639242458762744548e-01 5.950278759665917905e-01 4.558697891707599315e-01 6.212079566884455284e-01
5.011872336272714844e+11 5.481686548560875671e-01 5.155290546137034635e-01 5.750632703863851614e-01 4.806202772266037204e-01 6.067348999240445018e-01 4.711946964289550066e-01 6.209348888065573391e-01
6.309573444801943359e+11 5.634441709820399158e-01 5.403307911885647519e-01 5.895253787592479311e-01 5.020688636102184077e-01 6.207576706156054946e-01 4.703776436852891707e-01 6.226836900769766592e-01
7.943282347242821045e+11 5.771453275310836073e-01 5.418227006459637174e-01 6.180999515407444855e-01 5.183480442333230354e-01 6.320308343513640903e-01 5.026997574778800937e-01 6.430369286282644481e-01
1.000000000000000000e+12 5.635554684943433479e-01 5.270552355586609616e-01 6.017569360473913331e-01 4.952577579354558446e-01 6.315775114554051939e-01 4.687051539470675765e-01 6.669807428306651076e-01
1.258925411794166260e+12 5.529463624917836384e-01 4.954980691587282937e-01 5.956037990463848297e-01 4.679588630543862759e-01 6.239898369044846183e-01 4.581903064679591076e-01 6.715320704610214797e-01
1.584893192461110840e+12 5.231227509571270140e-01 4.762893135922457444e-01 5.833384057295846192e-01 4.327890540980613432e-01 6.017941386935523607e-01 4.095202074055645514e-01 6.234217752519639610e-01
1.995262314968882812e+12 4.934374988516901928e-01 4.392270810279484405e-01 5.545765322211865245e-01 4.058557948410879135e-01 6.104734223348975419e-01 3.319833706908260629e-01 6.570905596797994574e-01
2.511886431509582031e+12 5.319749481087947540e-01 4.803934229905328368e-01 5.847861088470311941e-01 4.061444011267525411e-01 6.279138667179335886e-01 3.503486776988795626e-01 6.558871622493858133e-01
3.162277660168379395e+12 5.608918471569495079e-01 4.992364885923030182e-01 6.207325219194002042e-01 4.467228970069033189e-01 6.588616379509018017e-01 4.255296228556711968e-01 6.906847194935054057e-01
