# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -5.618307837895004653e-01 -5.705133163960397491e-01 -5.542120723474827093e-01 -5.786793255896975907e-01 -5.482034621966341836e-01 -5.797101159069549814e-01 -5.400727090426080679e-01
1.258925411794166107e+11 -5.678583893615402056e-01 -5.745572877521598620e-01 -5.602977350117990252e-01 -5.806541979658985664e-01 -5.512490609455021895e-01 -5.881058311679724371e-01 -5.497856654651664954e-01
1.584893192461110840e+11 -5.740323006907355197e-01 -5.827991780302771430e-01 -5.667421795785327898e-01 -5.892208477670575206e-01 -5.594228728325880695e-01 -5.939874458980098915e-01 -5.530313657500677271e-01
1.995262314968882751e+11 -5.850015425535994851e-01 -5.916647345948664594e-01 -5.763753750978035661e-01 -5.999390625628415741e-01 -5.684535640657102373e-01 -6.036480670577275554e-01 -5.604918512735234115e-01
2.511886431509582214e+11 -5.965803628204084941e-01 -6.057442840786529947e-01 -5.878945092550057483e-01 -6.143551631986965411e-01 -5.753870915416652299e-01 -6.195972505040734379e-01 -5.694221174913223216e-01
3.162277660168379517e+11 -6.115230335248197369e-01 -6.218862375656944996e-01 -6.013219886200642517e-01 -6.309123666461093904e-01 -5.895231967564436015e-01 -6.353795028956145119e-01 -5.882872661676049608e-01
3.981071705534969482e+11 -6.233581614067476018e-01 -6.352071660406281017e-01 -6.127228861105349367e-01 -6.468347573007837692e-01 -6.041162570480533844e-01 -6.556459550532295344e-01 -5.807964899151532023e-01
5.011872336272714844e+11 -6.388788255034056895e-01 -6.568968038566110890e-01 -6.195078550333859013e-01 -6.682674185777366382e-01 -6.090293821744241498e-01 -6.870913122677726470e-01 -5.945797645022397049e-01
6.309573444801943359e+11 -6.540827759342970893e-01 -6.756110349400077375e-01 -6.385761177376645392e-01 -6.967383680052603445e-01 -6.079537312143017402e-01 -7.140143487051512361e-01 -5.999811377269463897e-01
7.943282347242821045e+11 -6.648925583627920410e-01 -6.900248762184831852e-01 -6.335537054304249960e-01 -7.209505837500657099e-01 -5.968958465617651976e-01 -7.556192670983002957e-01 -5.906387870585456668e-01
1.000000000000000000e+12 -6.837580321681104856e-01 -7.253028774932714917e-01 -6.404653148820940167e-01 -7.515299061540992032e-01 -5.783936633997265320e-01 -7.851944048937362641e-01 -5.389725765966361104e-01
