# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 -3.721495342159711599e-03 -8.495999123889267507e-03 2.124199191821675090e-03 -1.192214735809951284e-02 5.987050375327744416e-03 -1.571688521772043878e-02 8.125208042266660741e-03
1.258925411794166088e+09 3.759128404365272638e-03 -3.788131175606945355e-03 7.922016607889660958e-03 -6.849967081079742955e-03 1.261932144395120671e-02 -7.586073914047703447e-03 1.449768509225054375e-02
1.584893192461110830e+09 1.050816292413767408e-02 4.846868522313713817e-03 1.478189707825874021e-02 2.613500588768077199e-03 1.885652159760852625e-02 1.502813313676467158e-03 2.398229934483505493e-02
1.995262314968882799e+09 1.607353761530068426e-02 7.667098294395255365e-03 2.211945260539330271e-02 2.351544557795529934e-03 2.499655502303626750e-02 -3.180434654685493530e-03 3.072318423185611130e-02
2.511886431509582043e+09 1.977988284398416591e-02 1.324157018006668837e-02 2.619114481120972740e-02 8.655790310224084280e-03 3.212944150848366653e-02 7.267046321525897148e-03 3.357995841191131065e-02
3.162277660168379307e+09 2.286673596195041083e-02 1.671362309527074999e-02 3.022627521758628269e-02 7.266547524590360671e-03 3.719779511110626879e-02 1.551443123158606583e-03 4.391582954495240609e-02
3.981071705534969330e+09 2.518868508935763820e-02 1.361451276849198234e-02 3.232536989934816501e-02 6.576326630695728676e-03 4.241421032555318937e-02 6.845388830957123850e-04 4.489674446670326169e-02
5.011872336272714615e+09 3.104995940041637911e-02 1.749074229504696612e-02 4.006201629909901529e-02 4.970721076887779991e-03 5.395974441438728536e-02 8.351011208661126770e-04 6.376254443115406123e-02
6.309573444801917076e+09 4.038492898256991481e-02 2.348560920915337275e-02 5.482273242589698337e-02 1.350126415390779516e-02 6.275536794289857112e-02 -5.733417063980382825e-03 6.836958276537780099e-02
7.943282347242821693e+09 4.705059421774209633e-02 3.111955402704431883e-02 5.883955571661634437e-02 1.907061158369666859e-02 6.744855295904886305e-02 8.622827799946511385e-03 8.379391565435514999e-02
1.000000000000000000e+10 5.150404017805183809e-02 2.615659129320813819e-02 6.709592841697711862e-02 1.353279931660060151e-02 8.789157259317054161e-02 6.508016877505091308e-03 1.145553370251745084e-01
1.258925411794166183e+10 4.962078215770854284e-02 2.907448499407301601e-02 6.940872627253130700e-02 9.979470737233327171e-03 8.638042176533410055e-02 -9.178861054273752124e-03 1.092312899590551084e-01
1.584893192461110878e+10 3.094473678961873891e-02 8.247622587561247512e-03 5.497109834788135863e-02 -2.167903125241699841e-02 7.312855546684823849e-02 -5.027194910287078461e-02 9.250377022540831606e-02
1.995262314968874741e+10 1.375844335205869337e-02 -1.655930057768715408e-02 4.810975029060933494e-02 -5.430605481639732418e-02 6.729295311558886050e-02 -6.376940715138418314e-02 9.036411614130090975e-02
2.511886431509571838e+10 -8.916800217587683014e-03 -3.976539470042121660e-02 1.983456180802729146e-02 -7.022924998529514462e-02 4.607533281154392590e-02 -7.751880212654317648e-02 7.101878763699374930e-02
3.162277660168379211e+10 -9.677382258748990981e-03 -6.202264818142107228e-02 2.565686232172518372e-02 -1.044876195194422153e-01 6.149473402394669413e-02 -1.211567128929280229e-01 7.748177931957182796e-02
3.981071705534969330e+10 -1.765119529796260398e-02 -8.006472990148312541e-02 2.949027167693289708e-02 -1.352788437937366695e-01 6.946806055647761213e-02 -1.509539388144144068e-01 8.391711411581104230e-02
5.011872336272714996e+10 -1.680652561198164169e-02 -8.968183796447708189e-02 6.172309368598982021e-02 -1.313764064667096720e-01 1.167561777779476673e-01 -1.728207782820489757e-01 1.255260889207899522e-01
