# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 -1.455773004605155352e-01 -1.581327038823723830e-01 -1.334487113616074361e-01 -1.699310404840941591e-01 -1.183549606869950532e-01 -1.822692021700253739e-01 -1.142276074689431986e-01
1.258925411794166088e+09 -1.388594553642690244e-01 -1.553712041025269164e-01 -1.278681016048023589e-01 -1.667536106537935159e-01 -1.127705154252774677e-01 -1.714430563172292810e-01 -1.073891014299893781e-01
1.584893192461110830e+09 -1.323971094161410234e-01 -1.496475266970939411e-01 -1.155443888497183769e-01 -1.603722421163259748e-01 -1.069127124817645935e-01 -1.705240309681744504e-01 -9.441000954981904059e-02
1.995262314968882799e+09 -1.253795163942942603e-01 -1.401576557259758549e-01 -1.033523497498572835e-01 -1.593027942814875808e-01 -8.206995375499959167e-02 -1.737909513863094280e-01 -7.314549927391569839e-02
2.511886431509582043e+09 -1.094734381259990508e-01 -1.341997438259923681e-01 -8.111106900265581399e-02 -1.479340521217963333e-01 -5.708278237732358762e-02 -1.512647730050338257e-01 -5.287632441424538338e-02
3.162277660168379307e+09 -1.024667792724387322e-01 -1.269572137410486246e-01 -7.914993484132104573e-02 -1.588692574396829149e-01 -5.346315022857794225e-02 -1.743543908614994808e-01 -4.246955193516847860e-02
3.981071705534969330e+09 -9.528689056289002535e-02 -1.194288965152361381e-01 -6.165004497032475911e-02 -1.462585043367796989e-01 -3.034414532621504401e-02 -1.526918225254048633e-01 -8.219907757554718863e-03
5.011872336272714615e+09 -8.785401721832618305e-02 -1.145972548038395877e-01 -5.473651483566098486e-02 -1.372944010560161465e-01 -1.951001963225278135e-02 -1.548565026662877542e-01 -1.718611816584406093e-03
6.309573444801942825e+09 -7.304174941242411179e-02 -1.150260964926432955e-01 -2.331717286733671693e-02 -1.440683230148498972e-01 1.109072477703704901e-02 -1.925179116978944505e-01 3.123455522956635269e-02
7.943282347242821693e+09 -6.244370820192089722e-02 -1.259823479496951226e-01 -5.170350747280963444e-03 -1.594938063953720286e-01 5.706937707274594568e-02 -1.759392816780672164e-01 1.116486692112468732e-01
1.000000000000000000e+10 -3.554368952745083632e-02 -1.066021724083645039e-01 4.603450170304469041e-02 -2.027672764149770490e-01 1.410409100300345497e-01 -2.130643645857496493e-01 1.672766495592836467e-01
