# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 1.621096523004248446e-01 1.527233902220789530e-01 1.723725038558058531e-01 1.452961667823365888e-01 1.830303154734879145e-01 1.344000194256756708e-01 1.922490199601999683e-01
1.258925411794166107e+11 1.610818730823698752e-01 1.526311365484180060e-01 1.716220357957979059e-01 1.429559664946341568e-01 1.858626234794934495e-01 1.407297329635343042e-01 1.877434901865178418e-01
1.584893192461110840e+11 1.596325161622619282e-01 1.486973529607448774e-01 1.688474395301738928e-01 1.361780047776098013e-01 1.853220053743054319e-01 1.279595313820739155e-01 1.907642986980360444e-01
1.995262314968882751e+11 1.564748757994283701e-01 1.449019670067124010e-01 1.676202217434460129e-01 1.323364853364101812e-01 1.790309103925881162e-01 1.271063520838302541e-01 1.832115283115742510e-01
2.511886431509582214e+11 1.543537141178689676e-01 1.388180805722288025e-01 1.667272481309152454e-01 1.207700827603792326e-01 1.773789725538639228e-01 1.172921114211646354e-01 1.885275618859701408e-01
3.162277660168379517e+11 1.495668200084765698e-01 1.326624777932280119e-01 1.688907455204252950e-01 1.159248778096820670e-01 1.901047690993278860e-01 1.074264974095678060e-01 2.084190327442208279e-01
3.981071705534969482e+11 1.416052329896777540e-01 1.154503101132750564e-01 1.595600307126490702e-01 9.513510229130091311e-02 1.833639349399426022e-01 8.910693271826344852e-02 2.032420050186193317e-01
5.011872336272714844e+11 1.252899542072516414e-01 9.895539329715895283e-02 1.508421897851277560e-01 4.960964565069109905e-02 1.861867308501467533e-01 3.372687515477349601e-02 2.280091237822112482e-01
6.309573444801943359e+11 8.983727961680959551e-02 4.900839187711057005e-02 1.235245226932573381e-01 -4.617886597888572718e-03 1.534056192351437031e-01 -2.262397017279788730e-02 1.599438607018104086e-01
7.943282347242821045e+11 2.811395891358664523e-02 -1.798637106214721545e-02 9.267941081359283573e-02 -9.913365549116653908e-02 1.503238653521112855e-01 -1.207644804745485329e-01 1.593362022050007765e-01
1.000000000000000000e+12 -3.342852908847049331e-02 -9.360924876793461080e-02 4.730596350486106216e-02 -2.304676715050737457e-01 9.476621838911122864e-02 -2.511842564828803970e-01 1.641732559034131400e-01
