# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 1.261635790134081891e-01 1.019086733211015117e-01 1.455571428045106530e-01 8.215770420289285336e-02 1.778787745896264205e-01 7.448249511712345949e-02 1.880512199455780520e-01
1.258925411794166183e+10 1.263296057991851185e-01 1.061568971912241616e-01 1.484598188178665179e-01 8.663290460928105285e-02 1.682052962687040631e-01 6.890131227092666233e-02 1.921719006114730732e-01
1.584893192461110878e+10 1.165172514693644801e-01 9.248540051089960967e-02 1.469178672907222594e-01 6.726391144733342986e-02 1.754316806322251399e-01 6.061171197532896904e-02 1.860964174948858407e-01
1.995262314968882751e+10 1.162458133218710193e-01 8.026048537870093813e-02 1.499225476074512176e-01 4.153905425560365516e-02 1.648745342795098767e-01 3.554838528117303109e-02 1.742156443624484352e-01
2.511886431509582138e+10 8.433610744150685234e-02 5.131368081309715945e-02 1.298320689503200676e-01 -6.039951631927927955e-04 1.509947771339361089e-01 -1.750351363719232153e-02 1.708522704597566499e-01
3.162277660168379211e+10 4.350933048130890823e-02 -1.616534385336438956e-03 9.137918666142136326e-02 -6.417309859285688645e-02 1.518772753286693755e-01 -7.497969843067547879e-02 1.774188025300123817e-01
3.981071705534985352e+10 -2.549831420868270155e-03 -5.963054664329106580e-02 5.020403519846657753e-02 -1.032627017115053253e-01 9.061643538134926679e-02 -1.359996197686766939e-01 1.094604632637414116e-01
5.011872336272734833e+10 -6.101283225300529328e-02 -1.261182134454323645e-01 9.086104134767732793e-03 -2.041432679862704713e-01 6.924084845798977872e-02 -2.656558370760042087e-01 9.210289493187653886e-02
6.309573444801942444e+10 -9.682033715200852320e-02 -1.659973409417699330e-01 -1.738709750436658388e-02 -2.653293183656084686e-01 4.577892561637446345e-02 -2.886996498804337286e-01 6.707589696161833648e-02
