# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 -3.332001537862586682e-01 -3.360989376875862522e-01 -3.302879222878044030e-01 -3.387738551185418556e-01 -3.279710945104548636e-01 -3.411782654645599822e-01 -3.249054682167482055e-01
1.258925411794166088e+09 -3.369134454136740731e-01 -3.395849070612292908e-01 -3.345641729566034006e-01 -3.420226798281743030e-01 -3.302979759665799486e-01 -3.466801129027993200e-01 -3.293523019076203262e-01
1.584893192461110830e+09 -3.409858799808949126e-01 -3.440965591730013040e-01 -3.381390465784937516e-01 -3.487379837356907042e-01 -3.343349921440293970e-01 -3.493294484485165441e-01 -3.337846224999583833e-01
1.995262314968882799e+09 -3.447764157354832326e-01 -3.479078879135076852e-01 -3.421406856751953440e-01 -3.509195838290469771e-01 -3.385816284258416076e-01 -3.529869573658225290e-01 -3.329596785555775651e-01
2.511886431509582043e+09 -3.502694297259975054e-01 -3.539376532015720001e-01 -3.461660988202452938e-01 -3.566792319720389903e-01 -3.434241924704916071e-01 -3.571308217122224904e-01 -3.387320814306481465e-01
3.162277660168379307e+09 -3.568514855464165469e-01 -3.597316288248855187e-01 -3.526148571518196162e-01 -3.624045647381052282e-01 -3.505061099204032082e-01 -3.676717807862238119e-01 -3.488006913479869131e-01
3.981071705534969330e+09 -3.641622726306668056e-01 -3.672578417706146015e-01 -3.605874640663334629e-01 -3.709948981399164847e-01 -3.565467332730574146e-01 -3.733121005391033531e-01 -3.530940445737905664e-01
5.011872336272714615e+09 -3.715782117013884389e-01 -3.754979432750613633e-01 -3.673521806314583582e-01 -3.798179429906204385e-01 -3.638792194442363459e-01 -3.836433727597475252e-01 -3.621192486269311228e-01
6.309573444801942825e+09 -3.790314591182484816e-01 -3.842932142195555900e-01 -3.750500573616949440e-01 -3.922561861100692937e-01 -3.699653403848263133e-01 -3.945004733316930801e-01 -3.673387792888065384e-01
7.943282347242821693e+09 -3.852878299272829432e-01 -3.913221974768430478e-01 -3.813398495368912622e-01 -3.952745691989658083e-01 -3.769420363670255014e-01 -3.998043217396413662e-01 -3.734563431327835858e-01
1.000000000000000000e+10 -3.924266216922495665e-01 -3.967503607806975308e-01 -3.863078916203828150e-01 -4.015989445796056545e-01 -3.821437747046836919e-01 -4.055693647320872119e-01 -3.784039445931745016e-01
1.258925411794166183e+10 -3.966199790173963180e-01 -4.033180718532232145e-01 -3.908552995013049314e-01 -4.092166073809796467e-01 -3.831070183721995703e-01 -4.125678961824572610e-01 -3.815825836911522217e-01
1.584893192461110878e+10 -4.001775638866442719e-01 -4.055774698837818493e-01 -3.920199726641909188e-01 -4.124991661545994726e-01 -3.850529507345838431e-01 -4.172736522804114667e-01 -3.794284965245907637e-01
1.995262314968882751e+10 -4.004697035227217095e-01 -4.079256195904412685e-01 -3.908772510098049713e-01 -4.165552790868162214e-01 -3.847350760450231610e-01 -4.234456047023430481e-01 -3.800061164360074573e-01
2.511886431509582138e+10 -3.975641491167633546e-01 -4.080872742724712676e-01 -3.879485745448211231e-01 -4.178600750870880010e-01 -3.775062660842252726e-01 -4.248016630855178111e-01 -3.682814630517506349e-01
