# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 -1.256270137808491172e-01 -1.283807503638665914e-01 -1.230321896083766409e-01 -1.316340993632770240e-01 -1.203422576348859713e-01 -1.351101394053398352e-01 -1.180504776725567750e-01
1.258925411794166088e+09 -1.316263459353405607e-01 -1.339124891461574984e-01 -1.284803514756478193e-01 -1.376991430890840418e-01 -1.262361600501864523e-01 -1.383935524784418725e-01 -1.227338166508434858e-01
1.584893192461110830e+09 -1.399486407115151376e-01 -1.432224840727648885e-01 -1.364666853268568514e-01 -1.459453929871327715e-01 -1.333223891613194712e-01 -1.476498151721145347e-01 -1.329523370477262156e-01
1.995262314968882799e+09 -1.509202686932225590e-01 -1.550994281806616637e-01 -1.479169825175137010e-01 -1.580415563725857675e-01 -1.436571839004231743e-01 -1.600319243671675107e-01 -1.408493558252056910e-01
2.511886431509582043e+09 -1.657430750654801666e-01 -1.693945107869599676e-01 -1.626798217549913494e-01 -1.730579333615521742e-01 -1.601378735247393215e-01 -1.735725902071912907e-01 -1.547120443031951842e-01
3.162277660168379307e+09 -1.829043303584566016e-01 -1.869814329181590518e-01 -1.794318804321090588e-01 -1.915499518257188227e-01 -1.756829045850991089e-01 -1.923857723611044901e-01 -1.748785403092944224e-01
3.981071705534969330e+09 -1.997162882416624596e-01 -2.047629918679265137e-01 -1.953000713172688974e-01 -2.101972726459076513e-01 -1.914096359363045563e-01 -2.107836245536829911e-01 -1.880900970406563788e-01
5.011872336272714615e+09 -2.172641260598109636e-01 -2.219541973063799689e-01 -2.119484272573494976e-01 -2.268920456972214339e-01 -2.090679234944615161e-01 -2.311481625211966040e-01 -2.065580234882413713e-01
6.309573444801942825e+09 -2.347586443961324210e-01 -2.401322442432656523e-01 -2.274905451935099743e-01 -2.461418593424314072e-01 -2.209678285890526173e-01 -2.497385608088566467e-01 -2.168621394601441543e-01
7.943282347242821693e+09 -2.487907172921141330e-01 -2.550811641413188169e-01 -2.421451220241103708e-01 -2.626091284417366167e-01 -2.393238597785606880e-01 -2.658301376130125515e-01 -2.317407548898238467e-01
1.000000000000000000e+10 -2.616343607913909075e-01 -2.695452390536783871e-01 -2.570279414209937774e-01 -2.752527410849296419e-01 -2.501255065263663924e-01 -2.776816124321421220e-01 -2.491134622817637589e-01
1.258925411794166183e+10 -2.702853040406301699e-01 -2.774230911118816811e-01 -2.614551452990472313e-01 -2.851182168920329274e-01 -2.535352263684480523e-01 -2.875562975355038797e-01 -2.503351233201396853e-01
1.584893192461110878e+10 -2.783646726122482873e-01 -2.855335322378509955e-01 -2.694141717257524382e-01 -2.931417709766250823e-01 -2.622136690704562900e-01 -2.987070781271029540e-01 -2.566308325183747074e-01
1.995262314968882751e+10 -2.871948682293272714e-01 -2.944830515951198935e-01 -2.772287419249699902e-01 -3.008643459097358752e-01 -2.666738713296161745e-01 -3.050486114247618064e-01 -2.624659469298806780e-01
2.511886431509582138e+10 -2.979231630503541561e-01 -3.060069960954832635e-01 -2.853578339322699331e-01 -3.187839264754138702e-01 -2.751952862221205276e-01 -3.255359030742598359e-01 -2.680808796654541859e-01
3.162277660168379211e+10 -3.116794212458696700e-01 -3.229980618230577916e-01 -3.005634258248998103e-01 -3.404283253224709149e-01 -2.961007381930529370e-01 -3.486321577871326904e-01 -2.905482890236481541e-01
3.981071705534969330e+10 -3.291785114034342374e-01 -3.438231828223878295e-01 -3.132204522755324128e-01 -3.580201380920927101e-01 -2.955308667259303190e-01 -3.700854548650613918e-01 -2.928823408819243856e-01
5.011872336272714996e+10 -3.435359078194651916e-01 -3.567063238011206616e-01 -3.301788880132163762e-01 -3.732407279290429480e-01 -3.157697535448917847e-01 -3.782974617560938557e-01 -3.110033063713213419e-01
6.309573444801917267e+10 -3.561920557714846058e-01 -3.745177867514611902e-01 -3.392261906764376111e-01 -3.898478952080781101e-01 -3.212158167077078241e-01 -4.038523394182587101e-01 -3.133544797909889046e-01
7.943282347242788696e+10 -3.738901590686490306e-01 -3.965079831948452593e-01 -3.471155328523424233e-01 -4.088547590563767486e-01 -3.327603273231429237e-01 -4.179669765409650961e-01 -3.134005422224386272e-01
1.000000000000000000e+11 -3.879081880915278280e-01 -4.156905238476344966e-01 -3.649010862565553737e-01 -4.383327476762370889e-01 -3.399587855424898164e-01 -4.616082874470541775e-01 -3.078133602238658506e-01
1.258925411794166107e+11 -4.053535911117597257e-01 -4.295815315260242961e-01 -3.778664130730365334e-01 -4.557719694401265453e-01 -3.417685141254371839e-01 -4.681388715280100365e-01 -3.022581213523577448e-01
1.584893192461110840e+11 -4.190753488977964625e-01 -4.553614360855903764e-01 -3.850799822940986772e-01 -4.832065041809427419e-01 -3.644746797767676738e-01 -4.878504599200207958e-01 -3.307670903067136403e-01
1.995262314968874817e+11 -4.306113168858462514e-01 -4.639393664686862206e-01 -3.905252295666120088e-01 -4.969728236963256163e-01 -3.666734739233848406e-01 -5.263326267118451085e-01 -3.338341538302729283e-01
2.511886431509571838e+11 -4.476678376448134378e-01 -4.893955500303995843e-01 -4.131732662365351638e-01 -5.109529405743664654e-01 -3.680906064255191623e-01 -5.208607959386141184e-01 -3.431555555510272248e-01
3.162277660168379517e+11 -4.555125153437933339e-01 -4.964292571863843095e-01 -4.028159385356337996e-01 -5.260841479472229132e-01 -3.428386599830670622e-01 -5.619201874519313966e-01 -3.124894882236832760e-01
3.981071705534969482e+11 -4.491726299641930487e-01 -5.007438904371837030e-01 -3.931838883771234250e-01 -5.347710690818054946e-01 -3.485832237471627737e-01 -5.481639075059752120e-01 -3.018151401932584466e-01
5.011872336272714844e+11 -3.864689110741903466e-01 -4.516014595412173871e-01 -3.206387440563451263e-01 -5.477187439650248457e-01 -2.700091636536041118e-01 -5.951127185953285492e-01 -2.244803433150228400e-01
