# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 2.600317532318971447e-01 2.547965081272742793e-01 2.655586329688067182e-01 2.498608392855389548e-01 2.729982489123942702e-01 2.474566166860919236e-01 2.797740797505475219e-01
1.258925411794166107e+11 2.603534860660305927e-01 2.541074128372045049e-01 2.646736176624692183e-01 2.462776436172327554e-01 2.731544554685682025e-01 2.416857947975288579e-01 2.739108030832789753e-01
1.584893192461110840e+11 2.569523014112904957e-01 2.506195337661706324e-01 2.621813634824582406e-01 2.443624870370868229e-01 2.690917740628239185e-01 2.428939346505114005e-01 2.775249662210320656e-01
1.995262314968882751e+11 2.512888645225037076e-01 2.443519144512479313e-01 2.578952248845428064e-01 2.355210536486098405e-01 2.647419894163332010e-01 2.314069352567540150e-01 2.682632792313489611e-01
2.511886431509582214e+11 2.433573612583235235e-01 2.359543537364485188e-01 2.515677398882018023e-01 2.278383252694795025e-01 2.561311321860168522e-01 2.245124422136648701e-01 2.570841522596049589e-01
3.162277660168379517e+11 2.313040556610442833e-01 2.227702413282680871e-01 2.411811296353706946e-01 2.134375583833699186e-01 2.505519499086073520e-01 2.112666464322916771e-01 2.580090881696184280e-01
3.981071705534969482e+11 2.198075766906851802e-01 2.057501167153741317e-01 2.325015162648530753e-01 1.948453349661193323e-01 2.492213991271268192e-01 1.930607344935433289e-01 2.508340367072803279e-01
5.011872336272734985e+11 2.067155469961894920e-01 1.901840227820793539e-01 2.254943737456053532e-01 1.695891280096353260e-01 2.345873456082120112e-01 1.557025146414765526e-01 2.424870164594977173e-01
6.309573444801943359e+11 2.003932627925590626e-01 1.826449428184219459e-01 2.206724044560957332e-01 1.658020542365845063e-01 2.372013053623610035e-01 1.439577461136312964e-01 2.507507764761032210e-01
7.943282347242821045e+11 1.971897048307626188e-01 1.668835712094462465e-01 2.244068575510312080e-01 1.413504159824239825e-01 2.473443905548615152e-01 1.245927084457038314e-01 2.494640042330850682e-01
1.000000000000000000e+12 1.986032376699718993e-01 1.712264495058740121e-01 2.248226516006553988e-01 1.459501965598382633e-01 2.605693887336233416e-01 1.398071606738988393e-01 2.744961355372498302e-01
1.258925411794171387e+12 2.313316691187579655e-01 1.809513882293835030e-01 2.697550779731652804e-01 1.461726064321874352e-01 2.934787029258127955e-01 1.358322028767893763e-01 3.054693674259041924e-01
1.584893192461117432e+12 2.846830039014592861e-01 2.281349747421097529e-01 3.215936537589733080e-01 1.906613503167695900e-01 3.681269661608779775e-01 1.644745554246434815e-01 4.180957959064380836e-01
1.995262314968882812e+12 3.195443454406720063e-01 2.627289259045492709e-01 3.753613088237515161e-01 1.851100765924043601e-01 4.441609914301283268e-01 1.426924666026605226e-01 5.184188524071592363e-01
