# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 4.617009610309306122e-01 4.600896473159166167e-01 4.631574972911673971e-01 4.578245912887580760e-01 4.648865972196490892e-01 4.570164253667191034e-01 4.672108307062464716e-01
1.258925411794166107e+11 4.611887821251210440e-01 4.590756864219970868e-01 4.633462519868489782e-01 4.569406849592757558e-01 4.650999051397634587e-01 4.565223981987351909e-01 4.662247536088878208e-01
1.584893192461110840e+11 4.586911222459528759e-01 4.569101929810202023e-01 4.609697434615620537e-01 4.555742888056645290e-01 4.630334029453342382e-01 4.525147164024623803e-01 4.643482734277979418e-01
1.995262314968882751e+11 4.571580007522174638e-01 4.552630758509561559e-01 4.594665070555851161e-01 4.535024616543419373e-01 4.615334771224565147e-01 4.525475803839293931e-01 4.627416133337482473e-01
2.511886431509582214e+11 4.553219829316156320e-01 4.532947973775095507e-01 4.577995546570542973e-01 4.511621419185510851e-01 4.606177903805543927e-01 4.502067376074616600e-01 4.619273273154979598e-01
3.162277660168379517e+11 4.537013811979382361e-01 4.510760720282885883e-01 4.563898691412237585e-01 4.491699147338705789e-01 4.597777796631782876e-01 4.481144841578160176e-01 4.607023474744008085e-01
3.981071705534969482e+11 4.527251647968406068e-01 4.499117354067662666e-01 4.551858668858140278e-01 4.472490611169946395e-01 4.569571062273513062e-01 4.440189028249213465e-01 4.587430170195720969e-01
5.011872336272714844e+11 4.515547529546352079e-01 4.494726890636939198e-01 4.552866045768333980e-01 4.455690934299799677e-01 4.586477733489677799e-01 4.432120357918582498e-01 4.614883251207625992e-01
6.309573444801943359e+11 4.544565411480984696e-01 4.513406143980497331e-01 4.575810865565199115e-01 4.478474608214691455e-01 4.601059591701764928e-01 4.454586650633620692e-01 4.644709785652232914e-01
7.943282347242821045e+11 4.555499313383690740e-01 4.515362883228193347e-01 4.604385884592769873e-01 4.482726650824455095e-01 4.642178505501576846e-01 4.459775674022525838e-01 4.674828026841595374e-01
1.000000000000000000e+12 4.594110859618170117e-01 4.545177047726586261e-01 4.636990940345820933e-01 4.513639400636773047e-01 4.678031463295780901e-01 4.463835153395354638e-01 4.701293840198494389e-01
1.258925411794166260e+12 4.614683689388167087e-01 4.557003889011722597e-01 4.651813780601896098e-01 4.518451264352255636e-01 4.716163806952832771e-01 4.497975343342570653e-01 4.738433844017169161e-01
1.584893192461110840e+12 4.621064238842579330e-01 4.576552301677307422e-01 4.675027034152007821e-01 4.533299404241606378e-01 4.715091862411313617e-01 4.531337471836855424e-01 4.755432988860480714e-01
1.995262314968882812e+12 4.634298617176988433e-01 4.573136990829258508e-01 4.683177193455409504e-01 4.530137187611570915e-01 4.750576478776625811e-01 4.517420335174485158e-01 4.767454067834349107e-01
2.511886431509582031e+12 4.659190851993825211e-01 4.593136520620005325e-01 4.711912682171989220e-01 4.541724234569366470e-01 4.816910033905337229e-01 4.508011626171309350e-01 4.845040208690660211e-01
3.162277660168379395e+12 4.694917610026073662e-01 4.637187336764441170e-01 4.764708939420850831e-01 4.567411053986719649e-01 4.825346348449316425e-01 4.528666898210084724e-01 4.856964425768042215e-01
3.981071705534969238e+12 4.757031646865035324e-01 4.695905869017265033e-01 4.839191619248564002e-01 4.601025971448904905e-01 4.908000619266648101e-01 4.584666552290037056e-01 4.939886496155819207e-01
5.011872336272714844e+12 4.809743272683497661e-01 4.727811181910203109e-01 4.892019243627677705e-01 4.670777714801590541e-01 4.972114823701040409e-01 4.635821472588663728e-01 5.030525378060237696e-01
6.309573444801942383e+12 4.874160360369567124e-01 4.771592783387633707e-01 4.966486837181761649e-01 4.717806335557852004e-01 5.050050785806899922e-01 4.680364340378296850e-01 5.127479391153426658e-01
7.943282347242821289e+12 4.852765798136970954e-01 4.768025519528883982e-01 4.953375479816031213e-01 4.674344521319400148e-01 5.044864340155406079e-01 4.625309579150745920e-01 5.168500710455183889e-01
1.000000000000000000e+13 4.862508211387893686e-01 4.767996510720868830e-01 4.969214308553739912e-01 4.676369240012021589e-01 5.047432803102919197e-01 4.653521207672509652e-01 5.101720057943311959e-01
1.258925411794166211e+13 4.809686055456830478e-01 4.694265626067274932e-01 4.931794760076294581e-01 4.589305320034668956e-01 5.015238732419593504e-01 4.410324728178349751e-01 5.044605782656672588e-01
1.584893192461110938e+13 4.777162487798369828e-01 4.653644579474665588e-01 4.903665224404395451e-01 4.525540823594419448e-01 5.010107087026183237e-01 4.493293617479573454e-01 5.081869496076021342e-01
1.995262314968882812e+13 4.835401119244324142e-01 4.671861915818791289e-01 4.966224153240825223e-01 4.492604561966221932e-01 5.080036187308663020e-01 4.421064901671475922e-01 5.283234045168399007e-01
2.511886431509582031e+13 4.881755020217915519e-01 4.684564276823359186e-01 5.034289807789906757e-01 4.516437561442416815e-01 5.164867135482565930e-01 4.491615788637853268e-01 5.231885501883689615e-01
