# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 4.950704600829450297e-02 3.185589382458719337e-02 6.518972384820337362e-02 1.496163699223036075e-02 8.003136421127232669e-02 -5.945845810409943963e-05 8.572292292554646587e-02
1.258925411794166107e+11 5.147166895668509046e-02 3.654948185861734561e-02 6.855452205749625050e-02 1.336783433509113397e-02 8.024775355120748743e-02 7.835686296401422196e-03 9.188274901102791437e-02
1.584893192461110840e+11 5.047794715679772976e-02 3.334212102799953559e-02 7.024829025725549958e-02 1.502998190372776405e-02 9.371462198834473734e-02 1.127019185937439168e-02 1.047147435630115531e-01
1.995262314968874817e+11 4.732841555018996171e-02 2.565027881478281618e-02 7.067027337927872521e-02 6.048038268697884627e-04 8.738759889795899571e-02 -1.108188863621657055e-02 1.028162526882610284e-01
2.511886431509582214e+11 4.151110249711437161e-02 8.181793870015571443e-03 6.526654351055227732e-02 -1.608385341030459798e-02 9.554246817799288971e-02 -3.177892648030685580e-02 1.075281705457776932e-01
3.162277660168379517e+11 3.990290742458656170e-02 -9.026096528313926406e-03 7.373182531783875615e-02 -4.074991557310149448e-02 1.018444769103674374e-01 -4.632685651749530314e-02 1.169039935604325592e-01
3.981071705534969482e+11 2.844402760916107595e-02 -2.390273381876234851e-02 7.544532460064856672e-02 -4.979262053515324388e-02 1.240786459371414213e-01 -9.465279273651962255e-02 1.448661467674007552e-01
5.011872336272714844e+11 4.332708865873801524e-02 -1.026313723180007076e-02 8.349785929745866253e-02 -8.753261886695043459e-02 1.231837446866419078e-01 -9.949478950172917224e-02 1.268855688589968778e-01
