# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -2.808207581261858848e-02 -3.068981392991651513e-02 -2.580750732073874149e-02 -3.368278568526235361e-02 -2.403594081533769883e-02 -3.516510088023843544e-02 -2.283159357079243140e-02
1.258925411794166107e+11 -2.884389037934944472e-02 -3.118414708798349089e-02 -2.663433222984137178e-02 -3.389032259522635482e-02 -2.460668319365195977e-02 -3.437240741692412782e-02 -2.408072439053713168e-02
1.584893192461110840e+11 -2.973956465764667281e-02 -3.177380615650608753e-02 -2.748506988231001757e-02 -3.434031029438040783e-02 -2.486789154186852188e-02 -3.536164227787255698e-02 -2.234607550421378874e-02
1.995262314968882751e+11 -2.978507442092964697e-02 -3.241245805238144456e-02 -2.774582971618535024e-02 -3.441104645986747118e-02 -2.586158836572834130e-02 -3.658641713502967796e-02 -2.477685369190137793e-02
2.511886431509582214e+11 -2.855253226972786010e-02 -3.092126044684505304e-02 -2.602454310772841020e-02 -3.386277212103923351e-02 -2.267122023321505378e-02 -3.446724500325532708e-02 -2.075291892893768933e-02
3.162277660168379517e+11 -2.678556259508228093e-02 -3.001345289730578472e-02 -2.363354325063826353e-02 -3.236298492040008690e-02 -2.077344003386769750e-02 -3.529257305811021872e-02 -1.913278310890460451e-02
3.981071705534969482e+11 -2.453400895060520517e-02 -2.734219249929641798e-02 -2.138171540236512638e-02 -3.161189445734945147e-02 -1.775454573707338501e-02 -3.343328870167097677e-02 -1.469175260292841442e-02
5.011872336272714844e+11 -2.331984628451473987e-02 -2.791864187929962021e-02 -2.002099324512855022e-02 -3.144456050831025140e-02 -1.637184903326837151e-02 -3.337316062543069228e-02 -1.586763593570620495e-02
6.309573444801943359e+11 -2.308675354205967645e-02 -2.727220826254973807e-02 -1.945268101086346929e-02 -3.098751877834967153e-02 -1.493617828077555693e-02 -3.259274227247259403e-02 -1.371750337346360794e-02
7.943282347242821045e+11 -2.210307301481030662e-02 -2.632442501032431978e-02 -1.681785319935847484e-02 -3.182940720167128090e-02 -1.239398889108455498e-02 -3.340218562341904646e-02 -1.095259758220691083e-02
