# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 2.905490302766586819e-01 2.890916265001310936e-01 2.944724156419274985e-01 2.885129514712157506e-01 2.960302304193136447e-01 2.884122191513674993e-01 2.963014055842659866e-01
1.258925411794166183e+10 2.812773076077767498e-01 2.807270391078692251e-01 2.833377680520985376e-01 2.805085501446706320e-01 2.841558920520498299e-01 2.804705168807063997e-01 2.842983062298191088e-01
1.584893192461110878e+10 2.767306099478936132e-01 2.753103048114680651e-01 2.794730216574323745e-01 2.747463601249461873e-01 2.805619204244551024e-01 2.746481919758108625e-01 2.807514694690850243e-01
1.995262314968882751e+10 2.680130193005897943e-01 2.650511069621200311e-01 2.699276686321142038e-01 2.638750535336100156e-01 2.706878970431606524e-01 2.636703331219805158e-01 2.708202330998983332e-01
2.511886431509582138e+10 2.599861646475111754e-01 2.586588438948835278e-01 2.626428304949712800e-01 2.581318194783990272e-01 2.636976831108744923e-01 2.580400781910850427e-01 2.638813056032724980e-01
3.162277660168379211e+10 2.498874261090552329e-01 2.475158334466645016e-01 2.530036581044067256e-01 2.465741716542446949e-01 2.542409855143256681e-01 2.464102527496382922e-01 2.544563721375337484e-01
3.981071705534969330e+10 2.339311290111283359e-01 2.316465943272926764e-01 2.367541481002502501e-01 2.307394996734167536e-01 2.378750527385780911e-01 2.305815980114457597e-01 2.380701731756203476e-01
5.011872336272714996e+10 2.214960750551565882e-01 2.177090293353343142e-01 2.232378618307495344e-01 2.162053494171695955e-01 2.239294536387055612e-01 2.159435977277113228e-01 2.240498418423126914e-01
6.309573444801942444e+10 2.097351348818025929e-01 2.043658529302294635e-01 2.098627739295043093e-01 2.022339321553401070e-01 2.099134541396211473e-01 2.018628200204519441e-01 2.099222762502711004e-01
7.943282347242822266e+10 1.993821294388616883e-01 1.987874164430570301e-01 2.016991257652304692e-01 1.985512804006051568e-01 2.026191096007004255e-01 1.985101752376598194e-01 2.027792549350229401e-01
1.000000000000000000e+11 1.871391202251102559e-01 1.828597315361926157e-01 1.898815404899506509e-01 1.811605624979459594e-01 1.909704426539313993e-01 1.808647812209178141e-01 1.911599922898836179e-01
1.258925411794166107e+11 1.812123929437279013e-01 1.773019414628938251e-01 1.839471005193932807e-01 1.757492621984450276e-01 1.850329402920839472e-01 1.754789809931520672e-01 1.852219568451078935e-01
1.584893192461110840e+11 1.644689563045468872e-01 1.621798276524266669e-01 1.644857229349653838e-01 1.612709089229083514e-01 1.644923802735138718e-01 1.611126897366588762e-01 1.644935391435575212e-01
