# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -1.919754731018737393e-01 -1.934506941891768750e-01 -1.909506901082822505e-01 -1.940364437385472540e-01 -1.905437909784738759e-01 -1.941384075489932248e-01 -1.904729603892109380e-01
1.258925411794166107e+11 -1.908831194383247554e-01 -1.915916786833872232e-01 -1.904811911970923088e-01 -1.918730183836326597e-01 -1.903216020424852994e-01 -1.919219923314531562e-01 -1.902938217081648342e-01
1.584893192461110840e+11 -1.899260509525293739e-01 -1.913878788353639560e-01 -1.880929711214551492e-01 -1.919683104947247920e-01 -1.873651306002933337e-01 -1.920693485983912818e-01 -1.872384324354984808e-01
1.995262314968882751e+11 -1.848838335046127934e-01 -1.849427488146173082e-01 -1.832021050547298913e-01 -1.849661416582955575e-01 -1.825343599349234514e-01 -1.849702137458988371e-01 -1.824181228214756534e-01
2.511886431509582214e+11 -1.685750815582059692e-01 -1.694957926648580360e-01 -1.683798493372775373e-01 -1.698613691336757769e-01 -1.683023306613206371e-01 -1.699250065189885084e-01 -1.682888366695799998e-01
3.162277660168379517e+11 -1.475977978978076366e-01 -1.490124387267718620e-01 -1.456949043508011521e-01 -1.495741343500370801e-01 -1.449393436777250410e-01 -1.496719109955684246e-01 -1.448078201531525500e-01
3.981071705534969482e+11 -1.301068296881326691e-01 -1.302862371915698980e-01 -1.291887409068789572e-01 -1.303574725238170195e-01 -1.288242056554988191e-01 -1.303698727483192932e-01 -1.287607495191474549e-01
5.011872336272714844e+11 -1.086512999529726381e-01 -1.102452953742563413e-01 -1.084290922220592090e-01 -1.108782053209425161e-01 -1.083408626818435916e-01 -1.109883785338841855e-01 -1.083255042063245716e-01
6.309573444801943359e+11 -8.891931533010535849e-02 -8.892130913389711955e-02 -8.684337686033240244e-02 -8.892210079128504141e-02 -8.601910717380491234e-02 -8.892223859831183130e-02 -8.587562319133530686e-02
7.943282347242821045e+11 -6.952615913899970468e-02 -7.102527948060533003e-02 -6.950256460948088522e-02 -7.162051843977226828e-02 -6.949319619334841380e-02 -7.172413411044206710e-02 -6.949156539498461960e-02
1.000000000000000000e+12 -4.736042688585917482e-02 -4.823087981883600328e-02 -4.532236841048652848e-02 -4.857650083634151850e-02 -4.451313930997091717e-02 -4.863666449494432470e-02 -4.437227350358487199e-02
1.258925411794166260e+12 -2.809470973706879038e-02 -2.941115916168396058e-02 -2.598140819395639012e-02 -2.993386702145763023e-02 -2.514230316948529165e-02 -3.002485690815897071e-02 -2.499623673929958143e-02
1.584893192461110840e+12 -7.975484328439728238e-04 -1.491515981798681749e-03 2.767649299718814935e-04 -1.767061920354227834e-03 7.033305299134708002e-04 -1.815027324473156333e-03 7.775845417551547354e-04
1.995262314968882812e+12 2.704153293527210289e-02 2.597775042699534270e-02 3.019486917502429632e-02 2.555536619576780771e-02 3.144692915257296661e-02 2.548184005181338557e-02 3.166488033384995404e-02
