# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -3.744985953539334833e-01 -3.763786100291664494e-01 -3.724362660452004703e-01 -3.781558710619518093e-01 -3.711370423799014162e-01 -3.800192754949845986e-01 -3.708531058973548178e-01
1.258925411794166107e+11 -3.745431401522517079e-01 -3.763215346499059200e-01 -3.727358679331546631e-01 -3.777400359179134970e-01 -3.715054734956997340e-01 -3.791625321689136019e-01 -3.705827311719334660e-01
1.584893192461110840e+11 -3.754010791927767099e-01 -3.774493202244523227e-01 -3.733882387049280438e-01 -3.790087501035827589e-01 -3.709868346540799999e-01 -3.800771343720573126e-01 -3.698337800355816496e-01
1.995262314968882751e+11 -3.755585448917614366e-01 -3.771381868263367632e-01 -3.737242995662887202e-01 -3.792946367453924883e-01 -3.716564492784713014e-01 -3.811533699060170033e-01 -3.700463577134525117e-01
2.511886431509582214e+11 -3.750076426665093221e-01 -3.766591081801149987e-01 -3.723713040990021539e-01 -3.787354371279731957e-01 -3.703513508409455590e-01 -3.801733977998171254e-01 -3.686836122057698950e-01
3.162277660168379517e+11 -3.742679019301776155e-01 -3.760388010536948045e-01 -3.712748287689903726e-01 -3.785739722489368519e-01 -3.691565724325116538e-01 -3.791977463564976114e-01 -3.682834885248195689e-01
3.981071705534969482e+11 -3.720703328379836861e-01 -3.751298083807697026e-01 -3.693989203548171396e-01 -3.777279455429746746e-01 -3.671839570639463535e-01 -3.796308574978123351e-01 -3.635265282719709612e-01
5.011872336272714844e+11 -3.687252357825763216e-01 -3.718358315688007898e-01 -3.656953918901317824e-01 -3.746984322430135794e-01 -3.631727913151336917e-01 -3.786423167406480772e-01 -3.622893448893750867e-01
6.309573444801943359e+11 -3.637811166473825519e-01 -3.665633338446177003e-01 -3.607198511635797966e-01 -3.695307178870557152e-01 -3.582525852017555135e-01 -3.714646266271199315e-01 -3.553193831694085869e-01
7.943282347242821045e+11 -3.572920167174836736e-01 -3.604237880109203429e-01 -3.536764902124977517e-01 -3.633488720769145752e-01 -3.497221986612900069e-01 -3.693129576181394813e-01 -3.480874058629013779e-01
