# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 -1.251960312466478265e-01 -1.280543849698880243e-01 -1.221122733709561203e-01 -1.298426497621176789e-01 -1.213276696723432496e-01 -1.304736409399896713e-01 -1.179666982666780634e-01
1.258925411794166183e+10 -1.283426848394855491e-01 -1.307019708348590992e-01 -1.263416425041389846e-01 -1.328436316582934651e-01 -1.237068256672244904e-01 -1.340268997920774363e-01 -1.227639984512092913e-01
1.584893192461110878e+10 -1.336453795895867769e-01 -1.361148121245499276e-01 -1.313531671516046384e-01 -1.385590624036341922e-01 -1.298188654039556800e-01 -1.404286557546216563e-01 -1.269499808945567798e-01
1.995262314968882751e+10 -1.398078879587144607e-01 -1.423705995954813175e-01 -1.371232824743867929e-01 -1.451593216046792312e-01 -1.346541488249251572e-01 -1.470759215257479158e-01 -1.300609004131362545e-01
2.511886431509582138e+10 -1.460408294724678813e-01 -1.498481557881539972e-01 -1.428502827619618498e-01 -1.518458897792047679e-01 -1.402316063658691769e-01 -1.532753006774411342e-01 -1.363509441997894645e-01
3.162277660168379211e+10 -1.552797076689504674e-01 -1.585722134187408094e-01 -1.510693323119615128e-01 -1.612087425838881760e-01 -1.482914332770471910e-01 -1.630316563756460113e-01 -1.476148555074546231e-01
3.981071705534969330e+10 -1.622191918785532150e-01 -1.651469644352701882e-01 -1.574683979682304225e-01 -1.678657888845023760e-01 -1.550247685978930201e-01 -1.690422889893416492e-01 -1.543369250788990399e-01
5.011872336272714996e+10 -1.677811022347427405e-01 -1.723829099834391365e-01 -1.641109240404639569e-01 -1.767694764849961353e-01 -1.601162635771448128e-01 -1.794355569814077289e-01 -1.577503795751099003e-01
6.309573444801942444e+10 -1.746490074288819527e-01 -1.798575535354088872e-01 -1.690497760662390547e-01 -1.840244518423256592e-01 -1.656527172619874921e-01 -1.848114005206110133e-01 -1.609797594946894561e-01
7.943282347242822266e+10 -1.799382475286696037e-01 -1.851834410970301936e-01 -1.752589973650169330e-01 -1.908184000790727475e-01 -1.719735716264190750e-01 -1.945487206817525239e-01 -1.690212802652616975e-01
