# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 -9.437889386611250653e-02 -9.727157671675590311e-02 -9.220103962285512711e-02 -9.918799844278748667e-02 -9.007476789828459951e-02 -1.019818509086968944e-01 -8.902756173105015602e-02
1.258925411794166107e+11 -8.506890605177916398e-02 -8.783944041245445034e-02 -8.281124792913353849e-02 -9.126495574649526321e-02 -7.962056816428093875e-02 -9.212062766088226218e-02 -7.788117027525671976e-02
1.584893192461110840e+11 -7.373806423860446158e-02 -7.680277557941633804e-02 -7.109581572534283411e-02 -7.970197950930968389e-02 -6.872664151115308317e-02 -8.203819915637336480e-02 -6.787647001455651696e-02
1.995262314968882751e+11 -6.388365124669026507e-02 -6.750372197140483421e-02 -6.053110595444609332e-02 -7.026391084825132916e-02 -5.797587039009001464e-02 -7.272036571008252959e-02 -5.422120255647154552e-02
2.511886431509582214e+11 -5.680374453582277827e-02 -5.924551949157365327e-02 -5.307630197249578463e-02 -6.236175331752744078e-02 -5.040128046090114333e-02 -6.546863047988960016e-02 -4.880232218681952727e-02
3.162277660168379517e+11 -5.226360956232398158e-02 -5.591474676241372371e-02 -4.919061375754826132e-02 -5.849239812650136594e-02 -4.545454428903934752e-02 -6.079763746465578766e-02 -4.263261159854399296e-02
3.981071705534969482e+11 -5.251286524784305743e-02 -5.705171417177187093e-02 -4.892453471849070312e-02 -6.092530702925919722e-02 -4.574438619966178510e-02 -6.230513198572856098e-02 -4.429036239312281187e-02
5.011872336272714844e+11 -5.712094922806323222e-02 -6.198199394010546481e-02 -5.208952947789385890e-02 -6.536639391960749612e-02 -4.858181754968896038e-02 -6.864457593627855403e-02 -4.646491344548182856e-02
6.309573444801943359e+11 -6.322154329251275517e-02 -6.763923301238744523e-02 -5.909780597655453493e-02 -7.303793300035120450e-02 -5.392888760101040291e-02 -7.612641049436405516e-02 -5.246232357057287188e-02
7.943282347242821045e+11 -7.064722378739612951e-02 -7.697580828473972459e-02 -6.549088232718912328e-02 -7.977114621164341224e-02 -6.135226966483153799e-02 -8.661174589916038891e-02 -5.521887677061237953e-02
1.000000000000000000e+12 -8.148743192644089528e-02 -8.689142467027921590e-02 -7.714481180291611617e-02 -9.188008810237524582e-02 -7.216075593252901932e-02 -9.540246956372913645e-02 -7.050926416819831843e-02
1.258925411794166260e+12 -9.590855060526655429e-02 -1.009436624043402314e-01 -8.947517306379298985e-02 -1.067698694961784212e-01 -8.164032345490239428e-02 -1.129334186540005835e-01 -7.834092222072047695e-02
1.584893192461110840e+12 -1.130026752608560558e-01 -1.204641078690524836e-01 -1.072004499836160529e-01 -1.264724753800257895e-01 -1.016231531115460440e-01 -1.270694684787566364e-01 -9.543222791068628474e-02
1.995262314968882812e+12 -1.370136835261606678e-01 -1.431643510760360616e-01 -1.296038473209747688e-01 -1.481828127693333719e-01 -1.233987914808711839e-01 -1.514379739165299665e-01 -1.152958541585268754e-01
2.511886431509582031e+12 -1.627369643207218219e-01 -1.710523199813850370e-01 -1.562498897216439142e-01 -1.768117102471337687e-01 -1.489796907454918051e-01 -1.785009603683998247e-01 -1.314143424702191865e-01
3.162277660168379395e+12 -1.925499811491788171e-01 -2.012097854267571317e-01 -1.842346038861795710e-01 -2.112208192951999797e-01 -1.777713812127771909e-01 -2.169336428763644631e-01 -1.722460609280906663e-01
3.981071705534969238e+12 -2.249501726785794742e-01 -2.329969430844537059e-01 -2.136667450371202148e-01 -2.482677186388293211e-01 -2.062853508123547175e-01 -2.508427472965648608e-01 -2.032128545865808933e-01
5.011872336272714844e+12 -2.535727685560373312e-01 -2.639427600868115564e-01 -2.423384648428500987e-01 -2.708417616008230722e-01 -2.317327847003020636e-01 -2.720487722649108653e-01 -2.273102675938914741e-01
6.309573444801942383e+12 -2.814986337480046563e-01 -2.915849148639057531e-01 -2.692121875932028119e-01 -3.016501250418972546e-01 -2.608371791763069436e-01 -3.061151528157877166e-01 -2.365687865782386823e-01
7.943282347242821289e+12 -3.044326730257593261e-01 -3.151568077489472208e-01 -2.922681202250094756e-01 -3.265937769929136980e-01 -2.810916321054300338e-01 -3.353703052831891740e-01 -2.776354093418277880e-01
1.000000000000000000e+13 -3.261894148488449496e-01 -3.413823315107878398e-01 -3.123546747258655332e-01 -3.525347108281211006e-01 -2.991676760437760318e-01 -3.589874948330984417e-01 -2.922412304151510432e-01
1.258925411794166211e+13 -3.397788681220282325e-01 -3.534337788493959742e-01 -3.232290299656522814e-01 -3.652597585072350772e-01 -3.057404522447708661e-01 -3.681133744807517649e-01 -2.965918209456618881e-01
