# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.584893192461110830e+09 1.254811432145244154e-01 1.207316222560262803e-01 1.294285397356324252e-01 1.179715263766859534e-01 1.328775219146758890e-01 1.176020418065250039e-01 1.341361879205772156e-01
1.995262314968874693e+09 1.259654240376414380e-01 1.215420646397422644e-01 1.295288277841227798e-01 1.181659107711350298e-01 1.341536112709335038e-01 1.166464008261987040e-01 1.370724623625536598e-01
2.511886431509572029e+09 1.264122966770330203e-01 1.234367329225441179e-01 1.300537915679344236e-01 1.207915133595983542e-01 1.336873699203299792e-01 1.182002489506794873e-01 1.386349218370550584e-01
3.162277660168379307e+09 1.290010675971430820e-01 1.252099665865109290e-01 1.324238984955247445e-01 1.206982399238979847e-01 1.363803837196451707e-01 1.192436052548137004e-01 1.383021675979552167e-01
3.981071705534969330e+09 1.328457461268189310e-01 1.292011539222922833e-01 1.363924227740214157e-01 1.259374416060619617e-01 1.412084272305229038e-01 1.242148802174340150e-01 1.420259575053743617e-01
5.011872336272714615e+09 1.377521782627040281e-01 1.330207758672971585e-01 1.438339957873556452e-01 1.297939727630062490e-01 1.481846105543735970e-01 1.266370965868818532e-01 1.495865114918291106e-01
6.309573444801917076e+09 1.414701309447149447e-01 1.371419048239610472e-01 1.459531019709005284e-01 1.314466192541592082e-01 1.508797331272626330e-01 1.271416294505889333e-01 1.532185456187583061e-01
7.943282347242789268e+09 1.437685905296966493e-01 1.372345560390688390e-01 1.485437355644843582e-01 1.326052956138072114e-01 1.537458702747779848e-01 1.309249229927127722e-01 1.555455332566493820e-01
1.000000000000000000e+10 1.457079090046832781e-01 1.397090008645990034e-01 1.514808859963698850e-01 1.333161452547642067e-01 1.567391481424440514e-01 1.306072460671120206e-01 1.614171993420127627e-01
1.258925411794166183e+10 1.491803718377780474e-01 1.412281315489186673e-01 1.578111048656954951e-01 1.334762182375930639e-01 1.669790494433548433e-01 1.281241969308838380e-01 1.710638914630906171e-01
1.584893192461110878e+10 1.554030858998462494e-01 1.461595510459102465e-01 1.625999755217003295e-01 1.394846131886267049e-01 1.699746108849543580e-01 1.388096371799144579e-01 1.726116862481087144e-01
1.995262314968874741e+10 1.628922172498383225e-01 1.544683976241156276e-01 1.719141335356269562e-01 1.440180588681322371e-01 1.785045793082196408e-01 1.371375077077385818e-01 1.819124700917516269e-01
2.511886431509571838e+10 1.755838178790030402e-01 1.606142945938930644e-01 1.847265553384748182e-01 1.542606447373339185e-01 1.953431772393284249e-01 1.488153625120489931e-01 2.055327479155419912e-01
3.162277660168379211e+10 1.798357555967238508e-01 1.687378952691860889e-01 1.935127701525697907e-01 1.577781677694207740e-01 2.038673491628551493e-01 1.505323141143274923e-01 2.079165901247236048e-01
3.981071705534969330e+10 1.927156652476869625e-01 1.791985056960535005e-01 2.071641938096906721e-01 1.666158247905779877e-01 2.190555889118243338e-01 1.572926086739591944e-01 2.286404881727867600e-01
5.011872336272714996e+10 2.007838036338220888e-01 1.855540039084402071e-01 2.140937143643870111e-01 1.682854676855995713e-01 2.346339516519197754e-01 1.527641186457315559e-01 2.400301285137398100e-01
6.309573444801917267e+10 2.057507866320750500e-01 1.914405695439669874e-01 2.279491662202396129e-01 1.776390936438537738e-01 2.384740839107132304e-01 1.692485888503394986e-01 2.527097384964119842e-01
7.943282347242788696e+10 2.100952704100028101e-01 1.874952699572412229e-01 2.298970271922897157e-01 1.703289791335375614e-01 2.467283698284609417e-01 1.620670021577449993e-01 2.521752887428544421e-01
1.000000000000000000e+11 2.132958325993861148e-01 1.930268616524218328e-01 2.356716554401265262e-01 1.732161637125425591e-01 2.656281901652958188e-01 1.513551757295411304e-01 2.771488605116730897e-01
1.258925411794166107e+11 2.188808154848190524e-01 1.923201024956747440e-01 2.469785247061730693e-01 1.485096642940086920e-01 2.708586834949028299e-01 1.366472698121898310e-01 3.005362772150083073e-01
1.584893192461110840e+11 2.200032767348030216e-01 1.877297661298933940e-01 2.482961081423845362e-01 1.632530828881106344e-01 2.884549399579506290e-01 1.389966118469619094e-01 3.021190936733671450e-01
1.995262314968874817e+11 2.361069757743831654e-01 1.968877021314394959e-01 2.777097208399116335e-01 1.702718735077455858e-01 3.002777276677339735e-01 1.621722340307184262e-01 3.076840344096065105e-01
2.511886431509571838e+11 2.483127313459068120e-01 2.086914226950496998e-01 2.861071261515759634e-01 1.759448224767965197e-01 3.076233642580873395e-01 1.665913147060272825e-01 3.347592226653675063e-01
3.162277660168379517e+11 2.681423220778758054e-01 2.168681973909023786e-01 3.155898037085421159e-01 1.656241086927355832e-01 3.589577530920085024e-01 1.422696243795456561e-01 3.955515587827649338e-01
3.981071705534969482e+11 2.817981318712324823e-01 2.229995690249346463e-01 3.492164561053472949e-01 1.558106142706585096e-01 4.007987452144595730e-01 1.127015211697804248e-01 4.069400814418658308e-01
5.011872336272714844e+11 2.776967149452044259e-01 1.972098585422693284e-01 3.558567162722713895e-01 9.679709360136957985e-02 4.229579733261180641e-01 6.991710699259295891e-02 4.812867623162201403e-01
