# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
2.511886431509582138e+10 -5.816292200073858165e-02 -6.760147303005664687e-02 -4.948042621285251436e-02 -7.438667195060923165e-02 -4.375135989043225926e-02 -7.749832479840343402e-02 -4.110983343200895479e-02
3.162277660168379211e+10 -6.139744969304677252e-02 -6.981986296451700436e-02 -5.334255677168427134e-02 -7.843033270270668988e-02 -4.529822516485373929e-02 -8.544680956177112818e-02 -4.275301154715102636e-02
3.981071705534969330e+10 -6.304058940626973417e-02 -7.130371718350576871e-02 -5.557726419124245365e-02 -7.769287074335851084e-02 -5.023196152926664992e-02 -8.792424183493478818e-02 -4.584292512501526862e-02
5.011872336272734833e+10 -6.142169306452528732e-02 -6.755127111784495209e-02 -5.421450149406703556e-02 -7.821776826912228697e-02 -4.806063359253216760e-02 -8.174088263250398056e-02 -4.135815911819060164e-02
6.309573444801942444e+10 -5.963826784973533246e-02 -6.907416838116939295e-02 -5.088611850792366248e-02 -7.617625829931266856e-02 -4.336801096147843704e-02 -7.849522949696083329e-02 -4.233017362621211560e-02
7.943282347242822266e+10 -5.682544831226661597e-02 -6.665245162641292298e-02 -4.737665698678138887e-02 -7.272261704366944635e-02 -3.958598325165585408e-02 -8.411286606661010079e-02 -2.495251248726975540e-02
1.000000000000000000e+11 -4.973782695465944065e-02 -6.387633127271727385e-02 -3.727963267909268491e-02 -7.537094007792277672e-02 -2.643756930986718157e-02 -7.677892743834492661e-02 -1.400272315644185417e-02
1.258925411794166107e+11 -3.891616598670917526e-02 -4.963930245632582061e-02 -2.636385703143070969e-02 -7.027990399902844798e-02 -7.800272730809014454e-03 -7.456418820884344600e-02 1.461735274252829895e-03
1.584893192461110840e+11 -2.688016477126975445e-02 -4.109065796042923879e-02 -5.035786925478643802e-03 -5.344539197410646397e-02 9.841287964352577605e-03 -6.999537499573434129e-02 1.503916926824569629e-02
1.995262314968882751e+11 -1.610481553331187185e-02 -3.292336540719995042e-02 -6.299086321071623897e-04 -5.440644355792761955e-02 2.297705684502922285e-02 -6.096708633292011181e-02 3.269140985782310882e-02
2.511886431509582214e+11 -2.348933678511831019e-03 -2.523825268226126406e-02 1.842664973673545717e-02 -4.807274462563829176e-02 4.445757974844731508e-02 -5.903319248752533083e-02 5.779101326542767508e-02
3.162277660168379517e+11 -4.657013088461136631e-03 -3.513520373473322245e-02 1.952928662472150356e-02 -5.248016517779605095e-02 5.641069768227754272e-02 -7.656977498645470281e-02 7.045077388484807801e-02
3.981071705534969482e+11 8.282859067054025581e-03 -2.138682979529707429e-02 4.327093834889281232e-02 -4.582038511657256230e-02 7.669716963767497786e-02 -5.777064188883528767e-02 8.285840904327737566e-02
5.011872336272714844e+11 2.672022251591769232e-02 -1.907302210242903251e-02 6.825759637176845307e-02 -4.912408199967489841e-02 9.397557804506975754e-02 -5.778266818328885862e-02 1.283570572069113458e-01
6.309573444801943359e+11 5.959101498385850626e-02 7.553301511586152026e-03 1.108642264246344072e-01 -3.823349790693070238e-02 1.527704153369565387e-01 -6.556364167197381576e-02 1.943294047956200532e-01
7.943282347242821045e+11 1.044644090125853159e-01 5.496501693450009385e-02 1.562502888694380088e-01 -2.409539505285200004e-03 2.137829693900843431e-01 -5.251977597928982749e-02 2.891809163899519142e-01
1.000000000000000000e+12 1.595255641248492506e-01 9.814299028788654733e-02 2.333332329637784475e-01 4.801896141847572519e-02 2.683184121214651219e-01 -1.750369850672247457e-02 3.143330957030492923e-01
