# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.995262314968882751e+11 -1.969729924415589695e-01 -2.016898824078879882e-01 -1.921477805932968741e-01 -2.060570329124355449e-01 -1.890508722019086651e-01 -2.072453154184534518e-01 -1.863960680544165527e-01
2.511886431509582214e+11 -1.911287590662762159e-01 -1.964920479855587210e-01 -1.863278979200884422e-01 -1.987114263205332909e-01 -1.826017263041930516e-01 -2.017149231025821277e-01 -1.757008832012770250e-01
3.162277660168379517e+11 -1.859565225914124875e-01 -1.898947700163132191e-01 -1.819656114561266358e-01 -1.954187028963447204e-01 -1.777124701104684235e-01 -1.978330038061420215e-01 -1.741517035614806030e-01
3.981071705534985352e+11 -1.843615085806882825e-01 -1.886760371285879923e-01 -1.788529310366257508e-01 -1.913090835095163644e-01 -1.753055563496485059e-01 -1.953193874044033274e-01 -1.666226072860285956e-01
5.011872336272734985e+11 -1.848114786193943981e-01 -1.893835692781619395e-01 -1.800850370046221394e-01 -1.928398863598769775e-01 -1.768244410928918875e-01 -1.990776699285747020e-01 -1.704822875503745894e-01
6.309573444801943359e+11 -1.839811989868972986e-01 -1.883559676753930878e-01 -1.778277369940320374e-01 -1.940917675338022508e-01 -1.734287171282408169e-01 -1.987377271621506014e-01 -1.706233983695435996e-01
7.943282347242821045e+11 -1.832854241010770657e-01 -1.910080234404378241e-01 -1.774867880913047757e-01 -1.964731551236455487e-01 -1.693772736747548580e-01 -2.065010271399247144e-01 -1.660520749968097121e-01
1.000000000000000000e+12 -1.846186405736700009e-01 -1.954211226430077053e-01 -1.753150079262688066e-01 -2.043250139489669881e-01 -1.663419112833768032e-01 -2.148328790565471602e-01 -1.624132609695850549e-01
1.258925411794171387e+12 -1.856653612155203525e-01 -1.972193964173125091e-01 -1.729461125204770355e-01 -2.091632278405795575e-01 -1.627073751685461644e-01 -2.114168082487465627e-01 -1.556000337375671450e-01
1.584893192461117432e+12 -1.874996619115820717e-01 -1.990319483165800263e-01 -1.751883382573204140e-01 -2.101247062266089205e-01 -1.613994651184517404e-01 -2.174650776836474786e-01 -1.448286768624959531e-01
1.995262314968882812e+12 -1.979676029593007425e-01 -2.128037194426086742e-01 -1.816960355441951114e-01 -2.285761118225544952e-01 -1.629522918527447350e-01 -2.346061761273245949e-01 -1.608806230013015981e-01
2.511886431509582031e+12 -2.158093001642537034e-01 -2.336446254215087392e-01 -1.932977398310624650e-01 -2.454206552357303672e-01 -1.663788585952888088e-01 -2.513170652779059266e-01 -1.647925713654906088e-01
3.162277660168379395e+12 -2.454060129310461358e-01 -2.602990379567260981e-01 -2.212549726501963909e-01 -2.805849248354816972e-01 -1.968668922405826804e-01 -2.894187967017222141e-01 -1.878818861523601502e-01
3.981071705534985352e+12 -2.761575114189529501e-01 -3.043032419888729856e-01 -2.463891388810149630e-01 -3.179289909763266531e-01 -2.202295770282964860e-01 -3.241106138041853213e-01 -2.010486808844028084e-01
5.011872336272735352e+12 -3.062785492847800994e-01 -3.365756182750209713e-01 -2.739886748135140215e-01 -3.611493557598937088e-01 -2.585701054767809981e-01 -3.783806284615354176e-01 -2.372388194471302392e-01
6.309573444801942383e+12 -3.289028869328340376e-01 -3.772365091913993940e-01 -2.697707874894552660e-01 -4.076728095488320602e-01 -1.997313184870307401e-01 -4.230257846098640639e-01 -1.752565890661728631e-01
7.943282347242821289e+12 -3.442092735692467431e-01 -4.089287748252129484e-01 -2.741846874977468818e-01 -4.444368802376025829e-01 -2.289403493301114811e-01 -4.862245260130083624e-01 -2.027844018651839830e-01
