# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 9.633682772670482120e-02 8.883287437353878935e-02 1.024854125218761236e-01 8.294433224605228527e-02 1.068218850780869589e-01 8.221315601872890289e-02 1.123320034418508889e-01
1.258925411794166088e+09 9.515336442489125135e-02 8.842621920916139688e-02 1.005935031830279824e-01 8.368411372744283261e-02 1.075458074480541149e-01 7.891943941325044176e-02 1.097135250290174890e-01
1.584893192461110830e+09 9.129382264871556407e-02 8.564442035723329738e-02 9.793208144068710208e-02 7.766211546330373250e-02 1.042737933764099345e-01 7.119683968721435274e-02 1.068734801728920825e-01
1.995262314968882799e+09 9.390901236869095281e-02 8.567617109574553191e-02 9.993154337017079447e-02 7.688815343566046678e-02 1.074684998890699933e-01 7.489243161043789010e-02 1.090196948518610959e-01
2.511886431509582043e+09 9.635788391329819236e-02 8.981934037094951861e-02 1.024525731786712496e-01 8.339617410738756065e-02 1.119909735681890728e-01 7.840478488243651789e-02 1.151577936996398543e-01
3.162277660168379307e+09 1.012440312977991308e-01 9.281631653057412223e-02 1.090541179341820849e-01 8.110948792308084188e-02 1.163857886172651873e-01 7.091141330984193636e-02 1.300070142790907546e-01
3.981071705534969330e+09 1.073951784638198931e-01 9.547830396872514225e-02 1.189546129230079907e-01 8.571176951751233175e-02 1.295925998381305677e-01 8.050116310706506573e-02 1.350791137019405341e-01
5.011872336272714615e+09 1.084265629714170065e-01 9.694213117032944582e-02 1.224752209691376825e-01 8.329029278642839651e-02 1.358446403447005069e-01 6.615995150265137348e-02 1.422246492106282456e-01
6.309573444801917076e+09 1.047896542643816653e-01 9.030567789520214939e-02 1.198028162919000383e-01 8.250394589008050450e-02 1.306488275512442954e-01 6.205697053935828322e-02 1.435985556429815457e-01
7.943282347242821693e+09 1.002607219946156369e-01 8.429024578003881107e-02 1.185684725501308240e-01 7.098529018958001091e-02 1.328133093987382274e-01 6.399386824922900785e-02 1.424882620186474214e-01
1.000000000000000000e+10 8.309789679528850614e-02 5.591769417764164141e-02 1.083803466716970754e-01 3.699354522493214503e-02 1.306870486644299556e-01 2.556836752168977628e-02 1.458465484026857661e-01
1.258925411794166183e+10 7.767723721367797429e-02 5.913764090890791247e-02 1.107904592012313172e-01 3.862717305845262544e-02 1.300557476903084209e-01 2.222256999834726007e-02 1.385437237804293953e-01
1.584893192461110878e+10 5.780644447623212862e-02 3.057525440922814058e-02 9.038174162280418478e-02 1.137224831412677901e-03 1.225919089278781349e-01 -6.640081557576769933e-02 1.464620619440873128e-01
1.995262314968874741e+10 4.364111112793005176e-02 5.198570239067301993e-03 8.716897644746368634e-02 -3.434429600894077506e-02 1.376907436487658232e-01 -5.332318183302462572e-02 1.484313147036611102e-01
2.511886431509571838e+10 5.105890258749370969e-02 7.811660601751316962e-03 9.425375748336348170e-02 -4.857876193436796303e-02 1.294215156162276392e-01 -7.636004238223029206e-02 1.354275252161416254e-01
3.162277660168379211e+10 4.735633552662972534e-02 -1.677130279757952855e-02 9.452589351109251525e-02 -6.736062791489108581e-02 1.396394816035367026e-01 -8.715136951277423216e-02 1.668771252411050954e-01
3.981071705534969330e+10 4.175158891151166396e-02 -1.717437708302491442e-02 1.070008465674136544e-01 -5.007674183119162348e-02 1.825325181125524998e-01 -6.903034989812496802e-02 2.065184191795914892e-01
5.011872336272714996e+10 2.638046982584423689e-02 -4.272671951123537676e-02 1.063490216678805583e-01 -9.852530003075105069e-02 1.878962514105694814e-01 -1.313855340533459370e-01 2.182477086870129313e-01
