# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.995262314968882751e+11 -7.761977349898534495e-01 -7.771889336774481238e-01 -7.752779912597049794e-01 -7.782808761083811477e-01 -7.739913510129230456e-01 -7.786201827405403453e-01 -7.733967783902655491e-01
2.511886431509582214e+11 -7.715453320220210243e-01 -7.726680930697564786e-01 -7.704197710775310126e-01 -7.742063004128294512e-01 -7.697574627328349628e-01 -7.749915143092044323e-01 -7.693019067329982530e-01
3.162277660168379517e+11 -7.654458301697775191e-01 -7.666436838271120102e-01 -7.644062940783417082e-01 -7.676411744329412201e-01 -7.631671799125943068e-01 -7.677876103652079287e-01 -7.624981383154381120e-01
3.981071705534985352e+11 -7.574920120026729098e-01 -7.586057075245690173e-01 -7.562392191112057294e-01 -7.600632564324840690e-01 -7.552248866890838297e-01 -7.603369941321233005e-01 -7.543106738910557718e-01
5.011872336272734985e+11 -7.478195021607360049e-01 -7.491050731185473488e-01 -7.468046830246554135e-01 -7.505346530956571449e-01 -7.455092212129572626e-01 -7.528353453618448210e-01 -7.433712766082445356e-01
6.309573444801943359e+11 -7.358965234258663113e-01 -7.374281023145252689e-01 -7.343741262917897750e-01 -7.384907947787993088e-01 -7.327710398187257113e-01 -7.394219501249402748e-01 -7.317450740958224564e-01
7.943282347242821045e+11 -7.208374700477684360e-01 -7.228654624387091943e-01 -7.193265526974419455e-01 -7.246313324148587753e-01 -7.176594525682422621e-01 -7.250427732800338587e-01 -7.172064206210113646e-01
1.000000000000000000e+12 -7.039288929864804256e-01 -7.058238897724867789e-01 -7.018998575248177607e-01 -7.082354383431775924e-01 -7.002505983077467189e-01 -7.101997771202575027e-01 -6.986728150076300103e-01
1.258925411794171387e+12 -6.823689455781596358e-01 -6.848771426435109611e-01 -6.796321883209456294e-01 -6.872614083582204714e-01 -6.767406561516196017e-01 -6.880749254656208791e-01 -6.753919897685596307e-01
1.584893192461117432e+12 -6.579196783914920132e-01 -6.599622336678685475e-01 -6.547500184141654689e-01 -6.634738485988345147e-01 -6.523542474601624619e-01 -6.657071044514977221e-01 -6.506186380110944301e-01
1.995262314968882812e+12 -6.304621056866706041e-01 -6.338522307687475266e-01 -6.274231113026702555e-01 -6.372234726530680016e-01 -6.243679966831103822e-01 -6.377610828396634846e-01 -6.217000415191995533e-01
2.511886431509582031e+12 -6.055438903372940551e-01 -6.096011495458235618e-01 -6.014512636430462411e-01 -6.115657533054603689e-01 -5.992809266958174508e-01 -6.135769587505978118e-01 -5.972781534297892936e-01
3.162277660168379395e+12 -5.826536120958986098e-01 -5.875222424397297249e-01 -5.785046195154857074e-01 -5.915104681379397267e-01 -5.752255054000133816e-01 -5.922568871715672145e-01 -5.722239424916206740e-01
