# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.995262314968882751e+11 2.192296595601917475e-01 2.169201628200092546e-01 2.215235097172309486e-01 2.137669781830776883e-01 2.234681225553685480e-01 2.126747323269255474e-01 2.247679133819015795e-01
2.511886431509582214e+11 2.255884569399499440e-01 2.227830546867565209e-01 2.282174674182215202e-01 2.203878156761224227e-01 2.302565643135678353e-01 2.200489352520983433e-01 2.324712103228836757e-01
3.162277660168379517e+11 2.306890395607012478e-01 2.279719819342638787e-01 2.330572123127719331e-01 2.255769874095626126e-01 2.348199109645698890e-01 2.247474146379980775e-01 2.362906349182291310e-01
3.981071705534985352e+11 2.333534552021913344e-01 2.309550138555972743e-01 2.360272943174830940e-01 2.279945239809977875e-01 2.388902935313372278e-01 2.257743439466430857e-01 2.396479924450616861e-01
5.011872336272734985e+11 2.334865844670465929e-01 2.310208767703375854e-01 2.363853374024648124e-01 2.290603431491824715e-01 2.382086110189848283e-01 2.259066131125538890e-01 2.413150762957148032e-01
6.309573444801943359e+11 2.313699822434085451e-01 2.274894964216320481e-01 2.339447783018301086e-01 2.249095909525399284e-01 2.357830826792462475e-01 2.216381008154813537e-01 2.387042507930100255e-01
7.943282347242821045e+11 2.252590288377097072e-01 2.220362169375943717e-01 2.286236521726129345e-01 2.192441260920199586e-01 2.324715686046697760e-01 2.179078187399931532e-01 2.330271045620196102e-01
1.000000000000000000e+12 2.182997250017565949e-01 2.138608253374863766e-01 2.215631992884138923e-01 2.110591150425839002e-01 2.252089016546188482e-01 2.057329481749433087e-01 2.255642240652692143e-01
1.258925411794166260e+12 2.050037995981152661e-01 1.997947606267010956e-01 2.092492723195083226e-01 1.963161456257636606e-01 2.125261872177896805e-01 1.956216579975331160e-01 2.135005508228536020e-01
1.584893192461117432e+12 1.886247231521126499e-01 1.829496318343931116e-01 1.930574410662510287e-01 1.797538800407941229e-01 1.963431751805486125e-01 1.784770284164783338e-01 1.989208569606127075e-01
1.995262314968882812e+12 1.664401656594021173e-01 1.620286391717540020e-01 1.721466376031412782e-01 1.579556208641330062e-01 1.772399743713599096e-01 1.553773228449758514e-01 1.807403612731040554e-01
2.511886431509582031e+12 1.399662962540347833e-01 1.338279146593694957e-01 1.453438530764526726e-01 1.264984098530366474e-01 1.494219670380361742e-01 1.232995747911803525e-01 1.510000046318219491e-01
3.162277660168379395e+12 1.146104072023104575e-01 1.089670305650633220e-01 1.219452984026167947e-01 1.010662609766440623e-01 1.277673942996581935e-01 9.865071484836653026e-02 1.359400817063134148e-01
3.981071705534969238e+12 8.869200517721664845e-02 8.055677719399181869e-02 9.703688386379277775e-02 7.421512746334152366e-02 1.019869085483915833e-01 6.909393589715061290e-02 1.040859143278640569e-01
5.011872336272714844e+12 6.647046767340689111e-02 5.660492050290821114e-02 7.528898079964657652e-02 5.384521874763237292e-02 8.413348134471951290e-02 5.033576960441823317e-02 9.245621290163154316e-02
6.309573444801942383e+12 5.080341419381502466e-02 4.117923665805255096e-02 6.236895511123385916e-02 3.649130740014274593e-02 6.857560127861350718e-02 3.251690701577398396e-02 7.521873961706289358e-02
7.943282347242821289e+12 3.698626087565157206e-02 2.518309617461554975e-02 5.295289742032320557e-02 1.927572974119960703e-02 6.309735493776510995e-02 1.559740472852502204e-02 7.250027730202900089e-02
1.000000000000000000e+13 2.729763618290850097e-02 1.421084474669764321e-02 4.512798420115340242e-02 3.834518148656017485e-03 5.793043859474122925e-02 -4.530150235555454631e-03 7.281783357673456136e-02
1.258925411794166211e+13 2.766693099876146866e-02 1.558792806225923512e-02 4.341751157778696302e-02 5.212056945126555645e-05 6.999157305022539466e-02 -1.073414357083890547e-02 7.605368617041030621e-02
1.584893192461110938e+13 3.018359460487764212e-02 1.390723882623300794e-02 4.520721221750442775e-02 -6.140772427032393241e-04 6.452187814408319455e-02 -7.238348345846026648e-03 8.090402194165401129e-02
1.995262314968882812e+13 2.935642062475012776e-02 8.758338120333823695e-03 4.694875308124384083e-02 -6.657778678371898198e-03 6.848207496741195999e-02 -3.698279476228523432e-02 7.725481627292718478e-02
2.511886431509571875e+13 2.106090084594109887e-02 -8.259533460932567397e-04 4.239717138582384248e-02 -2.328912442112557671e-02 5.640059215490315914e-02 -3.191850015994913969e-02 7.169535370940774421e-02
3.162277660168379297e+13 1.037918712412295996e-02 -2.066058020893559583e-02 3.461225649599588422e-02 -3.828903809989527007e-02 5.805067366751604646e-02 -4.782999154821303278e-02 7.853291337718389109e-02
3.981071705534969531e+13 -7.970658771663349795e-03 -3.327929686082111566e-02 2.159162383348190231e-02 -5.615384712614206186e-02 5.162157105142252400e-02 -6.491988646801133411e-02 6.311167341577772483e-02
5.011872336272714844e+13 -3.160495431097987140e-02 -6.010613790304078496e-02 1.206127761422250751e-03 -8.960804107214326297e-02 3.557304551511838997e-02 -1.060897500095481782e-01 4.365986726434255283e-02
6.309573444801917188e+13 -5.699230662659483804e-02 -8.998971337473377075e-02 -1.655955212259257667e-02 -1.187282462325676691e-01 1.243551624095835979e-02 -1.429289354204112406e-01 2.474791581196591345e-02
7.943282347242789062e+13 -1.031576103230568558e-01 -1.488937273973051367e-01 -5.136790888862920873e-02 -1.854784589081606705e-01 -3.285484932904455917e-03 -2.167778881351299647e-01 6.373589929070504201e-02
1.000000000000000000e+14 -1.210521300844171755e-01 -1.899506453372199477e-01 -5.971646703289279490e-02 -2.372620025679532119e-01 -1.482279761443998541e-02 -2.788186196251021820e-01 3.189723088585294519e-02
1.258925411794166250e+14 -1.409632586506837093e-01 -2.121698652604327440e-01 -7.351732933472107656e-02 -2.643198003518082984e-01 -7.548213672277213730e-03 -2.876572642751663023e-01 1.336524224642137576e-02
1.584893192461110938e+14 -1.544771375490075482e-01 -2.154734275323416937e-01 -5.547961311359685815e-02 -2.748564392671632994e-01 3.165220748893285765e-03 -3.585012518846143470e-01 1.414526813081399582e-02
