# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+11 1.721245473682516324e-03 -1.686445871162135096e-02 1.643307017623712313e-02 -3.385607008297888965e-02 3.234413418873482993e-02 -4.078019876842778335e-02 3.907707360915325945e-02
1.258925411794166107e+11 3.168457056658854215e-03 -1.651570857558670377e-02 1.999495956328416549e-02 -3.284781704597776464e-02 3.620340301460050342e-02 -3.581883739401266198e-02 3.863803360097733952e-02
1.584893192461110840e+11 2.497225702566433902e-03 -1.659069707980364780e-02 2.095708691869469648e-02 -3.314712894460582204e-02 3.936939699712910246e-02 -4.084470340988254761e-02 4.246364891941391273e-02
1.995262314968874817e+11 7.625916361929744799e-03 -1.397618246497684194e-02 3.036931148949815681e-02 -3.847503950332661904e-02 4.745644908658588207e-02 -7.067709991273375680e-02 6.182105718657765481e-02
2.511886431509582214e+11 8.807463655664664673e-03 -1.961187177468607518e-02 3.491701526646583814e-02 -5.390391511566354488e-02 5.907644641998058971e-02 -7.224466304917565029e-02 6.498154612535490815e-02
3.162277660168379517e+11 7.271095942054174241e-03 -2.310436645853212664e-02 4.532795403946041773e-02 -4.615998654022747394e-02 8.250782208894372194e-02 -8.303748896076164343e-02 9.639864947529419581e-02
3.981071705534969482e+11 9.272854327545596411e-04 -5.555430966625138356e-02 5.642559605553131713e-02 -9.972204476474197388e-02 1.072831255942411355e-01 -1.357290036163523173e-01 1.357693682998683815e-01
5.011872336272714844e+11 8.772698820010676329e-03 -6.898521364297416358e-02 5.445004043716979159e-02 -1.286136209612603887e-01 1.151233908434324271e-01 -1.595134321425676349e-01 1.708590479344489488e-01
