# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 -1.518803615541416963e-01 -1.685065227467209548e-01 -1.370278838438352964e-01 -1.820229806338589107e-01 -1.223259743780544112e-01 -2.046766560345782415e-01 -1.134714512608524101e-01
1.258925411794166088e+09 -1.500417541256903742e-01 -1.685707656626448392e-01 -1.303203379082469304e-01 -1.833466478484538920e-01 -1.149519426749097545e-01 -1.892042362749251916e-01 -1.074499965541216573e-01
1.584893192461110830e+09 -1.431346682104914780e-01 -1.600724189323268210e-01 -1.286228745196854040e-01 -1.763921552881198840e-01 -1.112381078434751813e-01 -1.793335209641788719e-01 -1.080851029432229465e-01
1.995262314968882799e+09 -1.438750404064377264e-01 -1.663491659997018701e-01 -1.220769205591934053e-01 -1.818193950819949056e-01 -1.059713858369197292e-01 -1.862184469997280045e-01 -1.013649952404246934e-01
2.511886431509582043e+09 -1.423836746706705902e-01 -1.683920144633619109e-01 -1.185267852485494405e-01 -1.777679231917394242e-01 -9.675265735745433582e-02 -1.853344361967712572e-01 -8.304312180174376612e-02
3.162277660168379307e+09 -1.326073473513145751e-01 -1.611088471235475050e-01 -1.093463666070612350e-01 -1.823291014306255009e-01 -8.836872008133911383e-02 -1.901492090471657848e-01 -7.316163774962804178e-02
3.981071705534985542e+09 -1.096946910100146944e-01 -1.348465980607612691e-01 -8.158633732954317930e-02 -1.747283045203430196e-01 -6.167817636070722920e-02 -2.005727588764356084e-01 -5.144113125872765840e-02
5.011872336272735596e+09 -7.049770347521619462e-02 -1.111417066314741020e-01 -4.508417990950924770e-02 -1.514589042366327742e-01 7.000342641393523906e-03 -1.853885320784352531e-01 3.990030780121896908e-02
6.309573444801942825e+09 -2.709372290289913457e-02 -8.632806459671857335e-02 2.782629801823840315e-02 -1.274859603804087971e-01 1.039239009794295787e-01 -2.070614764268974561e-01 1.332212022989088807e-01
