# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+09 -6.395505978622892940e-01 -6.426042356073209394e-01 -6.361588488423539633e-01 -6.447350998059068194e-01 -6.341279751194353054e-01 -6.463851389303603145e-01 -6.324219869988900733e-01
1.258925411794166088e+09 -6.388318503153052053e-01 -6.424960122415024344e-01 -6.361810423641335310e-01 -6.450838629344229913e-01 -6.335444226436741655e-01 -6.470848782267215604e-01 -6.307712111514116593e-01
1.584893192461110830e+09 -6.379960647574740573e-01 -6.409284978284746082e-01 -6.350316692368268567e-01 -6.432963804357096915e-01 -6.322991020675248208e-01 -6.440271987969052869e-01 -6.288913933553312852e-01
1.995262314968882799e+09 -6.386947022994600154e-01 -6.418140694055909368e-01 -6.336443318084228338e-01 -6.456762145653027751e-01 -6.300816707319775167e-01 -6.498629128708277580e-01 -6.292447286021306541e-01
2.511886431509582043e+09 -6.362807876438605348e-01 -6.399537860197785921e-01 -6.326527910723870329e-01 -6.441271005931606952e-01 -6.300316920141011412e-01 -6.468104098833581395e-01 -6.290397919318984066e-01
3.162277660168379307e+09 -6.327392606901991456e-01 -6.373415836866713757e-01 -6.281407343292274570e-01 -6.411432163878876267e-01 -6.260102638077091886e-01 -6.431351420573078181e-01 -6.238244243982830062e-01
3.981071705534969330e+09 -6.281306273973292775e-01 -6.334987867751584734e-01 -6.229426572061516065e-01 -6.387258117004418478e-01 -6.170246048272962636e-01 -6.424114898559036835e-01 -6.160912617522174006e-01
5.011872336272714615e+09 -6.216155273698932282e-01 -6.273528147314175740e-01 -6.172670650038827311e-01 -6.335163787924114054e-01 -6.121518533607368528e-01 -6.366543542437883563e-01 -6.028897658297590612e-01
6.309573444801942825e+09 -6.128240162793164858e-01 -6.210058750996443333e-01 -6.061734947110767324e-01 -6.277868449601672340e-01 -6.001824032828125821e-01 -6.290568729579752993e-01 -5.971996344292425096e-01
7.943282347242821693e+09 -6.037602100993808563e-01 -6.123510464601169545e-01 -5.970719404831246191e-01 -6.183333930764760566e-01 -5.905304996400834172e-01 -6.235021546129523307e-01 -5.861990936195320412e-01
1.000000000000000000e+10 -5.926267403014429114e-01 -6.013238295125215016e-01 -5.846920514147708747e-01 -6.087565716804711480e-01 -5.794582225146890364e-01 -6.143178580163198843e-01 -5.775145176758114118e-01
1.258925411794166183e+10 -5.860838719079433101e-01 -5.952575454267869937e-01 -5.749595197767849442e-01 -6.046226645476207029e-01 -5.639907537757911093e-01 -6.077781950326575089e-01 -5.596117963015465602e-01
1.584893192461110878e+10 -5.794707762045822053e-01 -5.886742531452235916e-01 -5.690070972677805372e-01 -5.950445789559775100e-01 -5.607392689766614868e-01 -5.988431386869796924e-01 -5.589414532436901561e-01
1.995262314968882751e+10 -5.749650944575400713e-01 -5.858454929201175609e-01 -5.655478602939315591e-01 -5.971322549072621833e-01 -5.568400047362349614e-01 -6.006500839755349874e-01 -5.510086039571177041e-01
2.511886431509582138e+10 -5.787157146684722697e-01 -5.881722155305186828e-01 -5.671917402618441573e-01 -5.984350663396980075e-01 -5.583766848520160808e-01 -6.033247382046837970e-01 -5.548451324934455808e-01
3.162277660168379211e+10 -5.909214620000744489e-01 -5.987481563130317985e-01 -5.762534285373480669e-01 -6.071602253278298722e-01 -5.685842263449383260e-01 -6.154023265537260645e-01 -5.565051523822799329e-01
3.981071705534969330e+10 -5.974867180142326983e-01 -6.080262787880489350e-01 -5.869019585652796023e-01 -6.177665732726207448e-01 -5.777967042978291445e-01 -6.239716709628914115e-01 -5.610262423135689014e-01
5.011872336272714996e+10 -6.099520047698909764e-01 -6.217687036370120879e-01 -5.977999576140240467e-01 -6.385753069624116041e-01 -5.826275275792867081e-01 -6.525360964809168163e-01 -5.780544461192027583e-01
6.309573444801942444e+10 -6.180086307732888251e-01 -6.295636974954166298e-01 -6.004035909262903647e-01 -6.416199820117214347e-01 -5.908207013064227242e-01 -6.473384576282333880e-01 -5.725517351975073499e-01
7.943282347242822266e+10 -6.150546423586569222e-01 -6.263471110884250015e-01 -6.003463104209061374e-01 -6.376617984744328282e-01 -5.894528272972033855e-01 -6.490903803492537039e-01 -5.766550102612172379e-01
1.000000000000000000e+11 -6.056067524723975914e-01 -6.226708641700109403e-01 -5.843576480816494723e-01 -6.347052896447459291e-01 -5.684274604477614901e-01 -6.418682012104365286e-01 -5.373671411878897519e-01
1.258925411794166107e+11 -5.857559740845287299e-01 -6.145588466391310734e-01 -5.604832947782566466e-01 -6.225122245734513449e-01 -5.252501564658051958e-01 -6.330813482671634462e-01 -5.072124592620741446e-01
1.584893192461110840e+11 -5.714741264216711691e-01 -5.943686871129948424e-01 -5.433633053716029337e-01 -6.292152597252563817e-01 -5.164283147678215835e-01 -6.424012766600228908e-01 -4.915515714454892215e-01
1.995262314968882751e+11 -5.424826486293862216e-01 -5.696061963099168235e-01 -5.129657085300469710e-01 -5.981776175124879913e-01 -4.939808741894897159e-01 -6.067209897015157782e-01 -4.883389232468322572e-01
2.511886431509582214e+11 -5.105351962890773976e-01 -5.449918031111414818e-01 -4.677203267898379924e-01 -5.689720468121319819e-01 -4.487195961173996439e-01 -5.912731384414298130e-01 -4.089938465256478528e-01
3.162277660168379517e+11 -4.742393755349298967e-01 -5.031206379618593516e-01 -4.374524767198087472e-01 -5.420263907999298691e-01 -3.848459605223141233e-01 -5.794673313468319265e-01 -3.583253327529731247e-01
3.981071705534969482e+11 -4.356516184236415290e-01 -4.733939328015805414e-01 -4.037688807241937572e-01 -5.403672039966744833e-01 -3.645964994220491917e-01 -5.591129707327863185e-01 -3.383229998717182108e-01
5.011872336272714844e+11 -4.252253528101935798e-01 -4.799774243630023918e-01 -3.763179002668025075e-01 -5.110118640179319716e-01 -3.225824656576069538e-01 -5.311894318722591990e-01 -2.989010471292152804e-01
6.309573444801943359e+11 -4.340633865436891448e-01 -4.841613995942026794e-01 -3.819795219541687881e-01 -5.107213726472932258e-01 -3.344559753034452854e-01 -5.251258291889256968e-01 -3.134357332734969970e-01
7.943282347242821045e+11 -4.506964074263360986e-01 -4.921175266588911357e-01 -4.041936530411649464e-01 -5.353303171980163810e-01 -3.531872129538101146e-01 -5.548836989635040906e-01 -3.362458883317324676e-01
1.000000000000000000e+12 -4.450870674155636975e-01 -5.018559192756930631e-01 -4.000288926145385004e-01 -5.311710471673107836e-01 -3.624834748364953452e-01 -5.570265281833477466e-01 -3.532932130648726576e-01
1.258925411794166260e+12 -4.531052722303868241e-01 -5.185801220039695236e-01 -4.064473261334572429e-01 -5.535844659492852315e-01 -3.487865602567518097e-01 -5.684009372443763475e-01 -3.287638438578052158e-01
1.584893192461110840e+12 -4.364691088403896968e-01 -4.928657604288845251e-01 -3.869683105245916854e-01 -5.639199824361755820e-01 -2.832978964236739783e-01 -5.843692583735925483e-01 -2.594522067286605393e-01
1.995262314968882812e+12 -3.908653970452378168e-01 -4.588769900153279457e-01 -3.143758177711686308e-01 -5.403914190246232874e-01 -1.997165087569938158e-01 -5.681083753690022720e-01 -1.386173389666809086e-01
2.511886431509582031e+12 -3.084575486302889580e-01 -3.833398502369004812e-01 -2.431230353858601367e-01 -4.364159652118283494e-01 -1.676112384469525818e-01 -5.182719222056086927e-01 -1.624358284944305286e-01
3.162277660168379395e+12 -2.438618734166964619e-01 -3.178472302298182561e-01 -1.540218904793357324e-01 -3.658122848160652585e-01 -6.299481417477359457e-02 -3.923324378932516732e-01 -5.449794061365402509e-02
