# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 4.549993800620748263e-02 4.293159636296699222e-02 4.910211120251270489e-02 4.082817588284394505e-02 5.187065120804622981e-02 3.609577287033972903e-02 5.329844001212494936e-02
1.258925411794166183e+10 4.086476355994630993e-02 3.782495216212267836e-02 4.315599967001706311e-02 3.425288511438205619e-02 4.531080677147063251e-02 3.066623405117433615e-02 4.635682092160800516e-02
1.584893192461110878e+10 3.516680199147736996e-02 3.210935386713403145e-02 3.731651411777705402e-02 2.884020873376356986e-02 4.000933062599869999e-02 2.695665851774052546e-02 4.084151571959356020e-02
1.995262314968882751e+10 2.767685672094216676e-02 2.456360351146315291e-02 3.057019545659921816e-02 2.157639651668066816e-02 3.378153082191485967e-02 2.011980226401630101e-02 3.692431283138632864e-02
2.511886431509582138e+10 2.119926400814636791e-02 1.678074663315125281e-02 2.464505391708322196e-02 1.564651113897756393e-02 2.830009149880421959e-02 1.265156025125279554e-02 3.047273740657229640e-02
3.162277660168379211e+10 1.352937128188711965e-02 9.964750171105412474e-03 1.698549144657425514e-02 6.352838201171167806e-03 2.002959044588351056e-02 4.522220634525442144e-03 2.302006279551891549e-02
3.981071705534969330e+10 7.500338984462576186e-03 3.712075789271131968e-03 1.125248283174854445e-02 -2.053312069583662462e-03 1.572882936780628516e-02 -3.282221868613967308e-03 1.698776415407120960e-02
5.011872336272714996e+10 1.772384119669587720e-03 -3.652877343615815609e-03 6.619926588651013286e-03 -6.611602457812410655e-03 9.712396690256204501e-03 -8.511615303774762442e-03 1.242203173115019599e-02
6.309573444801942444e+10 -6.354862534970882881e-03 -1.065486632011157855e-02 -4.166715097542907759e-04 -1.364025717978913435e-02 2.670043877748474147e-03 -1.894021160040102597e-02 9.512739817768322767e-03
7.943282347242822266e+10 -1.176686089635432808e-02 -1.727961158249254059e-02 -5.975128283408163814e-03 -2.207189666735061284e-02 1.097723848310945679e-04 -2.533813037226393533e-02 4.170710881787598016e-03
1.000000000000000000e+11 -1.661226208286770839e-02 -2.242056806988264664e-02 -1.028919702541899669e-02 -2.603695688931831342e-02 -5.454849961710167561e-03 -3.029954729536891295e-02 -1.582348883549686887e-03
1.258925411794166107e+11 -1.955064757367373784e-02 -2.769232101211093616e-02 -1.165860028988943871e-02 -3.640538920742348444e-02 -6.328641770051922702e-03 -3.881117662366342924e-02 -2.897366847364707659e-03
1.584893192461110840e+11 -2.108646114844135028e-02 -3.183305181438778747e-02 -1.330299603086459656e-02 -3.919652652859013930e-02 -7.574100986865733506e-03 -4.318923395001075805e-02 -3.475096118479175690e-03
1.995262314968882751e+11 -2.519162170665247696e-02 -3.256570939020153599e-02 -1.720026583551788682e-02 -4.292867979799172562e-02 -7.970353267360862082e-03 -4.691056957676670996e-02 -2.073276477759662326e-03
2.511886431509582214e+11 -3.414215078020901156e-02 -4.214561511553607115e-02 -2.296730899781487117e-02 -5.117508682300423578e-02 -1.450599257563072245e-02 -5.678311154437264835e-02 -1.090030698892006586e-02
