# M200c[Msun] <corr> corr+ corr- corr++ corr-- corr+++ corr---
1.000000000000000000e+10 5.522488936625246092e-01 5.500849077940520582e-01 5.537872417577243134e-01 5.483403508832975781e-01 5.561265179873506881e-01 5.457304973799325110e-01 5.597700620170611430e-01
1.258925411794166183e+10 5.737522613144663275e-01 5.715943149942532830e-01 5.753648444094838776e-01 5.696073363258882249e-01 5.776494790314561367e-01 5.689468675324330649e-01 5.788202212174369254e-01
1.584893192461110878e+10 5.975519404816581615e-01 5.952822451095284295e-01 5.995429164146374168e-01 5.933360016604514175e-01 6.016914382244453741e-01 5.921049414892792795e-01 6.043368293630302368e-01
1.995262314968882751e+10 6.216441005346866611e-01 6.187650415346771515e-01 6.249060325055810772e-01 6.171978089126002320e-01 6.268369556475074100e-01 6.162120090503445669e-01 6.276343801677299883e-01
2.511886431509582138e+10 6.440142834166930896e-01 6.418701479465762638e-01 6.462645270221590854e-01 6.398434448092285010e-01 6.490090812140345555e-01 6.388266785157056260e-01 6.493298865821648391e-01
3.162277660168379211e+10 6.628599345163568302e-01 6.597981531357933749e-01 6.653615408373281248e-01 6.568805156544232915e-01 6.684883011903746119e-01 6.549153932877138651e-01 6.703477711249392623e-01
3.981071705534969330e+10 6.769134824750699941e-01 6.738408468053667111e-01 6.789843221256547379e-01 6.718743997697946835e-01 6.815148557012267183e-01 6.704580575357594885e-01 6.842729423612401440e-01
5.011872336272714996e+10 6.861891697689899150e-01 6.839648718277129280e-01 6.895124404517679606e-01 6.821475145417446040e-01 6.914273303312062913e-01 6.796276068505925361e-01 6.936384158228076080e-01
6.309573444801942444e+10 6.953243551713708115e-01 6.916979062145364177e-01 6.985150134549142908e-01 6.876205945077100701e-01 7.010522512307886256e-01 6.868008649871037985e-01 7.030332983242356670e-01
7.943282347242822266e+10 7.007500056730893156e-01 6.977787118035414515e-01 7.056614933504762321e-01 6.957662971159239707e-01 7.096158544760459153e-01 6.905973061213310782e-01 7.121142517331662258e-01
1.000000000000000000e+11 7.057031053617071059e-01 7.017528585878979319e-01 7.108703931787441199e-01 6.970586889896153160e-01 7.153819720586505060e-01 6.937520386802591421e-01 7.174353008988132441e-01
1.258925411794166107e+11 7.105763243742353463e-01 7.068574052190700341e-01 7.143444714088074132e-01 7.030693016010949314e-01 7.164994657995008565e-01 7.021498136409616286e-01 7.195683706697308946e-01
1.584893192461110840e+11 7.132226655155771144e-01 7.080793595013656905e-01 7.176447882657549515e-01 7.010914165058745873e-01 7.220688426566852502e-01 6.997710700666464056e-01 7.260021348585227186e-01
1.995262314968882751e+11 7.157757626922776062e-01 7.093526008358771451e-01 7.215672669101413916e-01 7.039216159432175601e-01 7.260334840160327374e-01 7.027912201280721582e-01 7.276159545314199173e-01
2.511886431509582214e+11 7.154959217221363854e-01 7.099576337603688003e-01 7.213712691427323076e-01 7.049951557575007133e-01 7.277735247989738365e-01 7.014538105570823356e-01 7.305310343419524344e-01
3.162277660168379517e+11 7.152728532809002893e-01 7.092440713444250200e-01 7.240821774021864998e-01 7.035569977013051979e-01 7.284385028506846771e-01 7.002052884643553687e-01 7.320508718802649639e-01
3.981071705534969482e+11 7.158565237929555014e-01 7.070355470420758293e-01 7.228887995609666328e-01 7.014944105495211080e-01 7.295314185658657857e-01 6.974074534138186010e-01 7.337614369338143483e-01
5.011872336272714844e+11 7.172812053833743651e-01 7.111145262966737102e-01 7.248111421116757436e-01 6.980217450602943519e-01 7.304512058663663598e-01 6.952876625106788611e-01 7.336911126365007751e-01
6.309573444801943359e+11 7.182152886865049712e-01 7.097581527152232450e-01 7.271028050887413663e-01 6.984068818886962626e-01 7.338137556659913852e-01 6.938778780149222891e-01 7.382218546963866812e-01
7.943282347242821045e+11 7.146870150142874412e-01 7.046982627837683477e-01 7.266330789481026953e-01 6.873547543254134862e-01 7.368371641014932472e-01 6.825797605696579673e-01 7.422528385598542444e-01
1.000000000000000000e+12 7.114253737814951739e-01 7.020322250234105610e-01 7.222170283744044905e-01 6.892668075025578656e-01 7.323861981910166907e-01 6.814688058164433127e-01 7.346903027433313582e-01
1.258925411794166260e+12 7.060872099364201571e-01 6.962768762245361565e-01 7.172944663438431956e-01 6.840594050068421472e-01 7.258223541935268086e-01 6.787106138173505387e-01 7.393494171701335826e-01
1.584893192461110840e+12 7.110527325490469952e-01 6.956803131732277601e-01 7.212263077033906900e-01 6.836685725749108711e-01 7.346780492962876608e-01 6.712981322832989317e-01 7.431908579133832404e-01
1.995262314968882812e+12 7.126477688703326541e-01 7.005746278284227246e-01 7.261028173113280859e-01 6.856160442434000579e-01 7.373525706106143218e-01 6.776299988109137917e-01 7.513527061978155785e-01
2.511886431509582031e+12 7.195098885650500486e-01 7.043107683635592142e-01 7.301937943798108011e-01 6.903374078410079440e-01 7.426060943327905672e-01 6.748985724504840134e-01 7.450940626148477852e-01
3.162277660168379395e+12 7.229423570842197222e-01 7.076860157523185979e-01 7.398139723721770533e-01 6.931729984406411749e-01 7.528422932802774081e-01 6.833997114576664256e-01 7.574995794860716058e-01
3.981071705534969238e+12 7.123412901977275169e-01 6.876470337430841129e-01 7.324673302670581254e-01 6.657720109890026272e-01 7.645183851016065235e-01 6.568573817551187632e-01 7.867943325462589677e-01
5.011872336272714844e+12 7.044598597976603482e-01 6.773837709048103894e-01 7.304531246954081292e-01 6.454701169006794581e-01 7.622948692039093199e-01 6.208421560973534925e-01 7.811628788618303343e-01
6.309573444801942383e+12 6.900121103897038921e-01 6.662287113517479931e-01 7.248419089712454522e-01 6.438691614669127539e-01 7.570876675669839795e-01 6.120572946650543189e-01 7.685449844522378449e-01
7.943282347242821289e+12 6.861947151460497940e-01 6.588955404107074143e-01 7.135655661422174445e-01 6.309138336943214131e-01 7.452493932646981900e-01 6.182542777697513925e-01 7.761015212507353933e-01
1.000000000000000000e+13 6.753533049153841450e-01 6.406798231106729524e-01 7.100927601242167375e-01 5.996055555972945594e-01 7.330396109909496083e-01 5.626134418889182642e-01 7.438433558228193521e-01
1.258925411794166211e+13 6.734429985694601051e-01 6.336906267201919407e-01 7.010374537623547120e-01 6.000128973702183455e-01 7.253522530101067511e-01 5.723740494221185582e-01 7.340356558007253840e-01
1.584893192461110938e+13 6.698083800867379312e-01 6.307141215039518967e-01 7.152995065207533587e-01 5.796603415689547401e-01 7.390017308963798826e-01 5.726127037325671187e-01 7.493275884075075721e-01
1.995262314968882812e+13 6.918873272808931940e-01 6.574164022865318646e-01 7.399253854236126360e-01 5.947330924596290203e-01 7.686422059847808352e-01 5.643585320532246152e-01 7.937084330707760982e-01
2.511886431509582031e+13 6.954223802867054438e-01 6.504066977656849380e-01 7.405109143789915249e-01 5.859570208777356015e-01 7.837119570174857497e-01 5.368288291922008737e-01 8.124750256111138436e-01
